customer_id,recency,frequency,monetary,R_Score,F_Score,M_Score,RFM_Segment_Code,RFM_Score,Segment,Cluster
457,32,3,16225.519999999999,4,1,5,415,10,Potential Loyalists,1
458,8,3,2104.8,5,1,1,511,7,New Customers,1
459,50,8,6209.97,3,5,3,353,11,Loyal Customers,0
460,84,4,9757.34,3,2,4,324,9,Potential Loyalists,0
461,101,4,2414.61,2,2,1,221,5,Lost Customers,4
462,21,5,9336.84,4,3,4,434,11,Loyal Customers,3
463,10,6,5563.88,5,4,2,542,11,Lost Customers,3
464,49,4,4745.14,3,2,2,322,7,Potential Loyalists,4
465,61,4,11484.11,3,2,4,324,9,Potential Loyalists,0
466,113,5,7752.14,2,3,3,233,8,Need Attention,0
467,2,4,8170.420000000001,5,2,3,523,10,Potential Loyalists,1
468,122,10,20473.38,2,5,5,255,12,Need Attention,0
469,37,6,8303.67,4,4,4,444,12,Champions,0
470,6,9,24383.989999999998,5,5,5,555,15,Champions,3
471,2,6,12242.66,5,4,5,545,14,Champions,3
472,6,3,3776.8399999999992,5,1,2,512,8,Potential Loyalists,1
473,42,4,2735.5600000000004,3,2,1,321,6,Promising,1
474,55,2,2371.5,3,1,1,311,5,Promising,2
475,52,4,2746.3199999999997,3,2,1,321,6,Promising,4
476,325,2,2082.84,1,1,1,111,3,Lost Customers,2
477,321,8,20493.5,1,5,5,155,11,At Risk,0
478,39,5,4671.01,4,3,2,432,9,Potential Loyalists,1
479,119,5,10801.49,2,3,4,234,9,Need Attention,0
480,30,3,2768.99,4,1,1,411,6,New Customers,1
481,103,2,4209.7,2,1,2,212,5,Lost Customers,4
482,223,3,7803.68,1,1,3,113,5,Lost Customers,4
483,84,4,8064.650000000001,3,2,3,323,8,Potential Loyalists,0
484,87,4,3073.57,3,2,1,321,6,Promising,4
485,173,7,10225.61,2,4,4,244,10,Need Attention,0
486,366,6,11490.119999999999,1,4,4,144,9,At Risk,0
487,2,5,10385.29,5,3,4,534,12,Loyal Customers,3
488,3,8,11224.14,5,5,4,554,14,Champions,3
489,384,5,4239.71,1,3,2,132,6,Lost Customers,4
490,10,4,6947.23,5,2,3,523,10,Potential Loyalists,1
491,131,6,8405.01,2,4,4,244,10,Need Attention,0
492,83,3,3367.02,3,1,2,312,6,Potential Loyalists,4
493,380,3,10536.16,1,1,4,114,6,Lost Customers,4
494,2,3,1669.5500000000002,5,1,1,511,7,New Customers,1
495,4,6,4270.33,5,4,2,542,11,Lost Customers,1
496,345,4,8371.23,1,2,4,124,7,Lost Customers,4
497,111,4,4785.099999999999,2,2,2,222,6,Need Attention,4
498,149,2,2501.98,2,1,1,211,4,Lost Customers,4
499,230,5,3894.19,1,3,2,132,6,Lost Customers,4
500,34,6,5084.53,4,4,2,442,10,Lost Customers,0
501,262,1,346.61,1,1,1,111,3,Lost Customers,2
502,20,11,23230.52,4,5,5,455,14,Champions,3
503,1,4,3859.58,5,2,2,522,9,Potential Loyalists,1
504,4,2,1980.43,5,1,1,511,7,New Customers,1
505,312,6,6962.639999999999,1,4,3,143,8,At Risk,0
506,126,4,3198.83,2,2,1,221,5,Lost Customers,4
507,54,2,5960.0199999999995,3,1,3,313,7,Potential Loyalists,4
508,444,4,6422.7,1,2,3,123,6,Lost Customers,4
509,94,5,3447.6800000000003,2,3,2,232,7,Need Attention,4
510,69,2,2647.0,3,1,1,311,5,Promising,4
511,406,3,1292.23,1,1,1,111,3,Lost Customers,2
512,77,4,10625.729999999998,3,2,4,324,9,Potential Loyalists,0
513,478,4,1815.01,1,2,1,121,4,Lost Customers,4
514,8,5,19046.87,5,3,5,535,13,Loyal Customers,3
515,33,6,15985.34,4,4,5,445,13,Champions,3
516,2,6,3548.1400000000003,5,4,2,542,11,Lost Customers,1
517,106,6,10029.96,2,4,4,244,10,Need Attention,0
518,94,2,1303.17,2,1,1,211,4,Lost Customers,2
519,6,7,4465.01,5,4,2,542,11,Lost Customers,3
520,1,5,11814.32,5,3,4,534,12,Loyal Customers,3
521,371,3,3633.8600000000006,1,1,2,112,4,Lost Customers,4
522,409,1,740.88,1,1,1,111,3,Lost Customers,2
523,85,3,8140.700000000001,3,1,3,313,7,Potential Loyalists,4
524,90,2,1612.0900000000001,2,1,1,211,4,Lost Customers,2
525,96,3,1169.47,2,1,1,211,4,Lost Customers,2
526,65,4,15841.410000000002,3,2,5,325,10,Potential Loyalists,0
527,167,6,20144.780000000002,2,4,5,245,11,Need Attention,0
528,58,3,10850.609999999999,3,1,4,314,8,Potential Loyalists,4
529,146,4,12010.9,2,2,4,224,8,Need Attention,0
530,149,6,6941.360000000001,2,4,3,243,9,Need Attention,0
531,177,5,4682.93,2,3,2,232,7,Need Attention,4
532,1,3,4530.09,5,1,2,512,8,Potential Loyalists,1
533,109,4,2680.2599999999998,2,2,1,221,5,Lost Customers,4
534,25,5,2531.2000000000003,4,3,1,431,8,Promising,1
535,303,6,11537.17,1,4,4,144,9,At Risk,0
536,12,3,10078.03,5,1,4,514,10,Potential Loyalists,1
537,11,3,6315.01,5,1,3,513,9,Potential Loyalists,1
538,175,3,3448.6800000000003,2,1,2,212,5,Lost Customers,4
539,36,5,3969.41,4,3,2,432,9,Potential Loyalists,1
540,5,8,18375.93,5,5,5,555,15,Champions,3
541,110,5,8895.95,2,3,4,234,9,Need Attention,0
542,30,5,6292.87,4,3,3,433,10,Loyal Customers,1
543,29,5,7896.719999999999,4,3,3,433,10,Loyal Customers,0
544,243,4,1331.52,1,2,1,121,4,Lost Customers,4
545,13,1,1676.97,5,1,1,511,7,New Customers,2
546,4,10,16356.029999999999,5,5,5,555,15,Champions,3
547,60,5,7036.98,3,3,3,333,9,Loyal Customers,0
548,25,3,4828.9,4,1,2,412,7,Potential Loyalists,1
549,152,3,4443.290000000001,2,1,2,212,5,Lost Customers,4
550,71,3,3567.8100000000004,3,1,2,312,6,Potential Loyalists,4
551,117,3,2457.91,2,1,1,211,4,Lost Customers,4
552,120,2,846.1400000000001,2,1,1,211,4,Lost Customers,2
553,574,4,11586.919999999998,1,2,4,124,7,Lost Customers,4
554,324,1,766.13,1,1,1,111,3,Lost Customers,2
555,11,4,10809.789999999999,5,2,4,524,11,Potential Loyalists,1
556,149,6,6272.87,2,4,3,243,9,Need Attention,0
557,34,5,2525.5400000000004,4,3,1,431,8,Promising,1
558,454,5,10622.45,1,3,4,134,8,At Risk,0
559,453,2,1445.1599999999999,1,1,1,111,3,Lost Customers,2
560,244,4,5603.67,1,2,2,122,5,Lost Customers,4
561,2,4,3316.44,5,2,2,522,9,Potential Loyalists,1
562,106,1,17144.789999999997,2,1,5,215,8,Lost Customers,4
563,33,2,11381.57,4,1,4,414,9,Potential Loyalists,1
564,97,6,4739.91,2,4,2,242,8,Need Attention,0
565,70,4,1085.9,3,2,1,321,6,Promising,2
566,116,4,13353.550000000001,2,2,5,225,9,Need Attention,0
567,247,2,3336.65,1,1,2,112,4,Lost Customers,4
568,341,3,3405.2799999999997,1,1,2,112,4,Lost Customers,4
569,180,5,3618.4100000000003,2,3,2,232,7,Need Attention,4
570,106,5,4202.47,2,3,2,232,7,Need Attention,4
571,291,2,332.03,1,1,1,111,3,Lost Customers,2
572,671,4,3203.0,1,2,1,121,4,Lost Customers,4
573,95,3,1884.5700000000002,2,1,1,211,4,Lost Customers,4
574,118,5,5059.02,2,3,2,232,7,Need Attention,0
575,43,2,4140.72,3,1,2,312,6,Potential Loyalists,4
576,403,2,1860.8400000000001,1,1,1,111,3,Lost Customers,2
577,83,6,6820.33,3,4,3,343,10,Loyal Customers,0
578,53,2,4262.26,3,1,2,312,6,Potential Loyalists,4
579,93,4,3642.39,2,2,2,222,6,Need Attention,4
580,19,4,4056.77,4,2,2,422,8,Potential Loyalists,1
581,71,5,5396.89,3,3,2,332,8,Potential Loyalists,0
582,164,4,4883.679999999999,2,2,2,222,6,Need Attention,4
583,52,2,550.4100000000001,3,1,1,311,5,Promising,2
584,29,6,3315.52,4,4,2,442,10,Lost Customers,1
585,23,5,14768.17,4,3,5,435,12,Loyal Customers,3
586,92,8,19737.38,2,5,5,255,12,Need Attention,0
587,55,15,17170.07,3,5,5,355,13,Loyal Customers,3
588,4,5,23440.7,5,3,5,535,13,Loyal Customers,3
590,532,5,4576.24,1,3,2,132,6,Lost Customers,4
591,22,8,17584.36,4,5,5,455,14,Champions,3
592,21,2,3897.78,4,1,2,412,7,Potential Loyalists,1
593,74,3,5882.09,3,1,3,313,7,Potential Loyalists,4
594,10,3,2806.55,5,1,1,511,7,New Customers,1
595,147,6,3902.11,2,4,2,242,8,Need Attention,0
596,179,3,2108.77,2,1,1,211,4,Lost Customers,4
597,3,7,18037.38,5,4,5,545,14,Champions,3
598,117,4,2674.31,2,2,1,221,5,Lost Customers,4
599,5,10,11680.39,5,5,4,554,14,Champions,3
600,88,9,11378.52,2,5,4,254,11,Need Attention,0
601,25,2,2297.9300000000003,4,1,1,411,6,New Customers,1
602,172,1,2871.6400000000003,2,1,1,211,4,Lost Customers,2
603,5,6,30523.710000000006,5,4,5,545,14,Champions,3
604,57,3,2332.46,3,1,1,311,5,Promising,4
605,266,3,7040.04,1,1,3,113,5,Lost Customers,4
606,2,7,8594.63,5,4,4,544,13,Champions,3
607,24,6,6518.400000000001,4,4,3,443,11,Loyal Customers,3
608,237,2,1566.5400000000002,1,1,1,111,3,Lost Customers,2
609,80,6,11536.9,3,4,4,344,11,Loyal Customers,0
610,10,6,6496.33,5,4,3,543,12,Loyal Customers,3
611,288,3,3463.9300000000003,1,1,2,112,4,Lost Customers,4
612,34,4,5049.21,4,2,2,422,8,Potential Loyalists,1
613,61,4,9675.67,3,2,4,324,9,Potential Loyalists,0
614,161,4,4004.3,2,2,2,222,6,Need Attention,4
615,97,6,11505.68,2,4,4,244,10,Need Attention,0
616,182,6,5600.110000000001,2,4,2,242,8,Need Attention,0
617,220,4,6950.95,1,2,3,123,6,Lost Customers,4
618,28,6,12188.509999999998,4,4,5,445,13,Champions,3
619,6,8,16200.07,5,5,5,555,15,Champions,3
620,1,5,6198.04,5,3,3,533,11,Loyal Customers,1
621,98,4,5974.96,2,2,3,223,7,Need Attention,4
622,46,3,3536.02,3,1,2,312,6,Potential Loyalists,4
623,72,3,7690.02,3,1,3,313,7,Potential Loyalists,4
624,73,6,10321.95,3,4,4,344,11,Loyal Customers,0
625,46,3,2432.91,3,1,1,311,5,Promising,4
626,56,5,3870.54,3,3,2,332,8,Potential Loyalists,4
627,280,3,5080.139999999999,1,1,2,112,4,Lost Customers,4
628,56,5,13427.740000000002,3,3,5,335,11,Loyal Customers,0
629,40,4,3984.3100000000004,4,2,2,422,8,Potential Loyalists,1
630,178,3,3087.5000000000005,2,1,1,211,4,Lost Customers,4
631,43,5,4779.82,3,3,2,332,8,Potential Loyalists,1
632,77,5,8318.53,3,3,4,334,10,Loyal Customers,0
633,30,4,1959.29,4,2,1,421,7,New Customers,1
634,10,7,10301.71,5,4,4,544,13,Champions,3
635,952,1,3146.7200000000007,1,1,1,111,3,Lost Customers,2
636,29,3,1449.08,4,1,1,411,6,New Customers,1
637,344,6,3284.87,1,4,2,142,7,Lost Customers,4
638,5,5,8741.560000000001,5,3,4,534,12,Loyal Customers,3
639,112,3,1285.71,2,1,1,211,4,Lost Customers,2
640,23,6,6263.07,4,4,3,443,11,Loyal Customers,3
641,44,1,4938.67,3,1,2,312,6,Potential Loyalists,4
642,664,2,4109.74,1,1,2,112,4,Lost Customers,4
643,209,3,9162.75,1,1,4,114,6,Lost Customers,4
644,15,6,9314.31,5,4,4,544,13,Champions,3
645,18,8,5135.57,4,5,2,452,11,Lost Customers,3
646,23,2,932.97,4,1,1,411,6,New Customers,2
647,88,9,11861.28,2,5,4,254,11,Need Attention,0
648,104,3,5209.91,2,1,2,212,5,Lost Customers,4
649,426,4,13759.39,1,2,5,125,8,Lost Customers,0
650,18,9,8890.08,4,5,4,454,13,Champions,3
651,69,11,26316.690000000002,3,5,5,355,13,Loyal Customers,0
652,76,6,4944.08,3,4,2,342,9,Lost Customers,0
653,36,5,10588.77,4,3,4,434,11,Loyal Customers,0
654,5,6,14386.05,5,4,5,545,14,Champions,3
655,15,5,16346.190000000002,5,3,5,535,13,Loyal Customers,3
656,73,3,4928.3,3,1,2,312,6,Potential Loyalists,4
657,822,1,514.25,1,1,1,111,3,Lost Customers,2
658,327,2,2488.71,1,1,1,111,3,Lost Customers,4
659,531,2,942.5000000000001,1,1,1,111,3,Lost Customers,2
660,9,4,6478.95,5,2,3,523,10,Potential Loyalists,1
661,214,2,1985.5700000000002,1,1,1,111,3,Lost Customers,2
662,51,6,5840.65,3,4,3,343,10,Loyal Customers,0
663,91,5,13128.45,2,3,5,235,10,Need Attention,0
664,59,3,853.8599999999999,3,1,1,311,5,Promising,2
665,122,5,8069.069999999999,2,3,3,233,8,Need Attention,0
666,138,6,7817.469999999999,2,4,3,243,9,Need Attention,0
667,165,7,14371.239999999998,2,4,5,245,11,Need Attention,0
668,87,4,5695.450000000001,3,2,3,323,8,Potential Loyalists,4
669,100,5,6205.79,2,3,3,233,8,Need Attention,0
670,15,8,10038.52,5,5,4,554,14,Champions,3
671,75,8,12166.92,3,5,5,355,13,Loyal Customers,0
672,43,3,2362.9300000000003,3,1,1,311,5,Promising,4
673,480,2,2710.86,1,1,1,111,3,Lost Customers,4
674,2,4,6626.92,5,2,3,523,10,Potential Loyalists,1
675,227,2,1191.29,1,1,1,111,3,Lost Customers,2
676,145,5,4323.38,2,3,2,232,7,Need Attention,4
677,14,5,5740.049999999999,5,3,3,533,11,Loyal Customers,1
678,3,5,2495.64,5,3,1,531,9,Promising,1
679,99,2,2394.5,2,1,1,211,4,Lost Customers,4
680,78,3,7418.54,3,1,3,313,7,Potential Loyalists,4
681,182,3,2841.83,2,1,1,211,4,Lost Customers,4
682,27,7,13424.099999999999,4,4,5,445,13,Champions,3
683,1,6,7544.95,5,4,3,543,12,Loyal Customers,3
684,182,5,9414.1,2,3,4,234,9,Need Attention,0
685,91,10,8255.43,2,5,3,253,10,Need Attention,0
686,142,5,6579.3,2,3,3,233,8,Need Attention,0
687,29,8,11347.28,4,5,4,454,13,Champions,3
688,218,4,2998.21,1,2,1,121,4,Lost Customers,4
689,67,8,17640.61,3,5,5,355,13,Loyal Customers,0
690,333,2,5181.6900000000005,1,1,2,112,4,Lost Customers,4
691,9,4,1990.41,5,2,1,521,8,New Customers,1
692,74,7,12074.11,3,4,4,344,11,Loyal Customers,0
693,25,5,7587.35,4,3,3,433,10,Loyal Customers,1
694,408,3,3566.0300000000007,1,1,2,112,4,Lost Customers,4
695,65,8,5206.6900000000005,3,5,2,352,10,Lost Customers,0
697,8,7,7396.76,5,4,3,543,12,Loyal Customers,3
698,48,8,12800.32,3,5,5,355,13,Loyal Customers,0
699,10,5,9509.0,5,3,4,534,12,Loyal Customers,3
700,26,7,4782.84,4,4,2,442,10,Lost Customers,3
701,54,5,7986.7699999999995,3,3,3,333,9,Loyal Customers,0
702,7,3,2941.49,5,1,1,511,7,New Customers,1
703,213,5,7261.61,1,3,3,133,7,At Risk,0
704,23,6,23574.85,4,4,5,445,13,Champions,3
705,63,3,4859.55,3,1,2,312,6,Potential Loyalists,4
706,40,8,11766.29,4,5,4,454,13,Champions,0
707,149,4,3556.48,2,2,2,222,6,Need Attention,4
708,143,3,5307.52,2,1,2,212,5,Lost Customers,4
709,21,9,13110.31,4,5,5,455,14,Champions,3
710,41,7,10052.12,4,4,4,444,12,Champions,0
711,321,7,3635.2,1,4,2,142,7,Lost Customers,0
712,1,8,21783.989999999998,5,5,5,555,15,Champions,3
713,141,4,6612.23,2,2,3,223,7,Need Attention,4
714,5,5,9848.779999999999,5,3,4,534,12,Loyal Customers,3
715,20,3,1660.87,4,1,1,411,6,New Customers,1
716,284,5,2379.38,1,3,1,131,5,Lost Customers,4
717,57,2,3129.95,3,1,1,311,5,Promising,4
718,8,7,11219.52,5,4,4,544,13,Champions,3
719,142,4,8907.94,2,2,4,224,8,Need Attention,0
720,95,7,11346.140000000001,2,4,4,244,10,Need Attention,0
721,22,3,2306.17,4,1,1,411,6,New Customers,1
722,237,3,2582.96,1,1,1,111,3,Lost Customers,4
723,12,7,7149.099999999999,5,4,3,543,12,Loyal Customers,3
724,273,1,2273.59,1,1,1,111,3,Lost Customers,2
725,7,7,18383.98,5,4,5,545,14,Champions,3
726,85,4,4841.55,3,2,2,322,7,Potential Loyalists,4
727,10,5,4426.15,5,3,2,532,10,Potential Loyalists,1
728,26,2,1059.59,4,1,1,411,6,New Customers,2
729,312,3,4386.35,1,1,2,112,4,Lost Customers,4
730,41,8,7792.33,4,5,3,453,12,Loyal Customers,0
731,21,1,1596.04,4,1,1,411,6,New Customers,2
732,47,4,7527.110000000001,3,2,3,323,8,Potential Loyalists,0
733,299,3,3861.96,1,1,2,112,4,Lost Customers,4
734,76,3,5803.92,3,1,3,313,7,Potential Loyalists,4
735,434,4,2093.1,1,2,1,121,4,Lost Customers,4
736,180,3,2817.0800000000004,2,1,1,211,4,Lost Customers,4
737,231,4,8308.34,1,2,4,124,7,Lost Customers,4
738,116,7,8831.43,2,4,4,244,10,Need Attention,0
739,31,3,5517.790000000001,4,1,2,412,7,Potential Loyalists,1
740,189,4,5020.67,1,2,2,122,5,Lost Customers,4
741,455,1,73.84,1,1,1,111,3,Lost Customers,2
742,61,3,1858.42,3,1,1,311,5,Promising,4
743,48,5,4807.389999999999,3,3,2,332,8,Potential Loyalists,0
744,23,5,8618.82,4,3,4,434,11,Loyal Customers,3
745,158,3,6335.5,2,1,3,213,6,Lost Customers,4
746,379,2,2956.0800000000004,1,1,1,111,3,Lost Customers,4
747,45,5,12117.460000000001,3,3,4,334,10,Loyal Customers,0
748,409,3,5258.2,1,1,2,112,4,Lost Customers,4
749,73,3,2870.7700000000004,3,1,1,311,5,Promising,4
750,252,5,11440.38,1,3,4,134,8,At Risk,0
751,128,2,9799.949999999999,2,1,4,214,7,Lost Customers,4
752,43,6,15522.83,3,4,5,345,12,Loyal Customers,0
753,105,7,18767.18,2,4,5,245,11,Need Attention,0
754,12,5,12336.720000000001,5,3,5,535,13,Loyal Customers,3
755,108,5,8636.550000000001,2,3,4,234,9,Need Attention,0
756,303,4,6883.67,1,2,3,123,6,Lost Customers,4
757,89,3,4018.23,2,1,2,212,5,Lost Customers,4
758,43,8,7022.550000000001,3,5,3,353,11,Loyal Customers,0
759,1,8,9306.23,5,5,4,554,14,Champions,3
760,458,5,16911.35,1,3,5,135,9,At Risk,0
761,6,7,14244.050000000001,5,4,5,545,14,Champions,3
762,20,4,2975.6699999999996,4,2,1,421,7,New Customers,1
763,32,6,8510.380000000001,4,4,4,444,12,Champions,0
764,63,10,13093.029999999999,3,5,5,355,13,Loyal Customers,0
765,82,8,8822.14,3,5,4,354,12,Loyal Customers,0
766,184,6,5464.700000000001,2,4,2,242,8,Need Attention,0
767,42,3,7321.08,3,1,3,313,7,Potential Loyalists,1
768,222,5,5683.87,1,3,3,133,7,At Risk,0
769,59,2,12454.74,3,1,5,315,9,Potential Loyalists,4
770,33,5,1915.09,4,3,1,431,8,Promising,1
771,21,5,12643.13,4,3,5,435,12,Loyal Customers,3
772,42,3,4058.75,3,1,2,312,6,Potential Loyalists,4
773,2,6,8363.25,5,4,4,544,13,Champions,3
774,98,2,3084.6400000000003,2,1,1,211,4,Lost Customers,4
775,14,7,18093.53,5,4,5,545,14,Champions,3
776,59,9,15645.18,3,5,5,355,13,Loyal Customers,0
777,98,3,9934.25,2,1,4,214,7,Lost Customers,4
778,49,4,4281.43,3,2,2,322,7,Potential Loyalists,4
779,524,2,1277.21,1,1,1,111,3,Lost Customers,2
780,342,3,1543.68,1,1,1,111,3,Lost Customers,4
781,4,4,5528.69,5,2,2,522,9,Potential Loyalists,1
782,22,4,7306.51,4,2,3,423,9,Potential Loyalists,1
783,178,1,4210.76,2,1,2,212,5,Lost Customers,2
784,1,8,11202.01,5,5,4,554,14,Champions,3
785,694,2,702.5100000000001,1,1,1,111,3,Lost Customers,2
786,150,5,19154.77,2,3,5,235,10,Need Attention,0
787,114,4,2044.75,2,2,1,221,5,Lost Customers,4
788,105,9,25370.19,2,5,5,255,12,Need Attention,0
789,104,3,7666.1900000000005,2,1,3,213,6,Lost Customers,4
790,33,2,7546.21,4,1,3,413,8,Potential Loyalists,1
791,39,2,1315.69,4,1,1,411,6,New Customers,2
792,647,1,2132.03,1,1,1,111,3,Lost Customers,2
793,1,8,17590.99,5,5,5,555,15,Champions,3
794,30,3,834.26,4,1,1,411,6,New Customers,2
795,23,7,8305.67,4,4,4,444,12,Champions,3
796,38,11,11370.47,4,5,4,454,13,Champions,3
797,53,6,10161.5,3,4,4,344,11,Loyal Customers,0
798,9,4,7840.68,5,2,3,523,10,Potential Loyalists,1
799,36,4,7405.11,4,2,3,423,9,Potential Loyalists,1
800,273,1,508.93,1,1,1,111,3,Lost Customers,2
801,3,1,1134.29,5,1,1,511,7,New Customers,2
803,118,7,16383.210000000001,2,4,5,245,11,Need Attention,0
804,24,9,12909.12,4,5,5,455,14,Champions,3
805,8,4,7003.250000000001,5,2,3,523,10,Potential Loyalists,1
806,21,7,6825.21,4,4,3,443,11,Loyal Customers,3
807,18,4,5503.93,4,2,2,422,8,Potential Loyalists,1
808,269,4,4575.3,1,2,2,122,5,Lost Customers,4
809,119,4,8580.82,2,2,4,224,8,Need Attention,0
810,68,1,4086.2000000000007,3,1,2,312,6,Potential Loyalists,2
811,20,5,5601.630000000001,4,3,2,432,9,Potential Loyalists,1
812,187,4,7221.04,1,2,3,123,6,Lost Customers,4
813,4,5,15170.620000000003,5,3,5,535,13,Loyal Customers,3
814,24,6,6368.63,4,4,3,443,11,Loyal Customers,3
815,187,5,5863.6900000000005,1,3,3,133,7,At Risk,0
816,25,9,12170.300000000001,4,5,5,455,14,Champions,3
817,44,6,10295.83,3,4,4,344,11,Loyal Customers,0
818,69,4,4419.4400000000005,3,2,2,322,7,Potential Loyalists,4
819,128,7,9742.64,2,4,4,244,10,Need Attention,0
820,7,2,4085.3900000000003,5,1,2,512,8,Potential Loyalists,1
821,29,5,4674.7,4,3,2,432,9,Potential Loyalists,1
822,21,4,6873.05,4,2,3,423,9,Potential Loyalists,1
823,44,6,9067.380000000001,3,4,4,344,11,Loyal Customers,0
824,5,3,2438.22,5,1,1,511,7,New Customers,1
825,98,6,18107.72,2,4,5,245,11,Need Attention,0
826,101,5,4463.45,2,3,2,232,7,Need Attention,4
827,286,1,347.96,1,1,1,111,3,Lost Customers,2
828,172,2,4172.47,2,1,2,212,5,Lost Customers,4
829,59,3,18437.969999999998,3,1,5,315,9,Potential Loyalists,0
830,1,5,7440.5,5,3,3,533,11,Loyal Customers,3
831,99,5,10859.02,2,3,4,234,9,Need Attention,0
832,20,4,6758.03,4,2,3,423,9,Potential Loyalists,1
833,8,8,17425.27,5,5,5,555,15,Champions,3
834,135,4,9491.04,2,2,4,224,8,Need Attention,0
835,85,4,12721.5,3,2,5,325,10,Potential Loyalists,0
836,139,4,10520.990000000002,2,2,4,224,8,Need Attention,0
837,1,7,6829.9,5,4,3,543,12,Loyal Customers,3
838,627,2,1465.4899999999998,1,1,1,111,3,Lost Customers,2
839,298,4,8996.36,1,2,4,124,7,Lost Customers,4
840,63,6,9966.509999999998,3,4,4,344,11,Loyal Customers,0
841,184,8,16058.26,2,5,5,255,12,Need Attention,0
842,43,6,7054.150000000001,3,4,3,343,10,Loyal Customers,0
843,109,6,10206.72,2,4,4,244,10,Need Attention,0
844,41,5,12054.319999999998,4,3,4,434,11,Loyal Customers,0
845,16,4,5691.46,4,2,3,423,9,Potential Loyalists,1
846,9,6,10048.28,5,4,4,544,13,Champions,3
847,93,1,7004.7300000000005,2,1,3,213,6,Lost Customers,4
848,118,4,2123.19,2,2,1,221,5,Lost Customers,4
849,141,4,20265.78,2,2,5,225,9,Need Attention,0
850,43,5,12552.58,3,3,5,335,11,Loyal Customers,0
851,74,6,8593.91,3,4,4,344,11,Loyal Customers,0
852,9,3,3470.25,5,1,2,512,8,Potential Loyalists,1
853,144,4,1486.16,2,2,1,221,5,Lost Customers,4
854,12,4,5421.89,5,2,2,522,9,Potential Loyalists,1
855,89,3,2641.62,2,1,1,211,4,Lost Customers,4
856,78,4,5794.48,3,2,3,323,8,Potential Loyalists,4
857,179,5,2243.19,2,3,1,231,6,Lost Customers,4
858,61,6,12472.579999999998,3,4,5,345,12,Loyal Customers,0
859,126,3,10297.08,2,1,4,214,7,Lost Customers,4
860,37,6,8923.68,4,4,4,444,12,Champions,0
861,131,4,3409.08,2,2,2,222,6,Need Attention,4
862,11,9,11470.52,5,5,4,554,14,Champions,3
863,188,5,8978.76,1,3,4,134,8,At Risk,0
864,112,8,11971.95,2,5,4,254,11,Need Attention,0
865,5,3,10353.49,5,1,4,514,10,Potential Loyalists,1
866,279,6,7872.05,1,4,3,143,8,At Risk,0
867,474,1,703.5,1,1,1,111,3,Lost Customers,2
868,55,4,1367.18,3,2,1,321,6,Promising,4
869,84,4,5749.11,3,2,3,323,8,Potential Loyalists,4
870,17,2,1192.53,4,1,1,411,6,New Customers,2
871,209,5,5844.539999999999,1,3,3,133,7,At Risk,0
872,77,3,16510.13,3,1,5,315,9,Potential Loyalists,0
873,24,7,11479.34,4,4,4,444,12,Champions,3
874,283,2,5651.44,1,1,3,113,5,Lost Customers,4
875,271,2,6811.75,1,1,3,113,5,Lost Customers,4
876,9,2,2382.66,5,1,1,511,7,New Customers,1
877,135,8,13932.02,2,5,5,255,12,Need Attention,0
878,15,3,2137.05,5,1,1,511,7,New Customers,1
879,7,5,9463.17,5,3,4,534,12,Loyal Customers,3
880,18,4,7178.33,4,2,3,423,9,Potential Loyalists,1
881,7,5,21553.2,5,3,5,535,13,Loyal Customers,3
882,110,9,19009.91,2,5,5,255,12,Need Attention,0
883,56,3,1766.21,3,1,1,311,5,Promising,4
884,3,4,6036.41,5,2,3,523,10,Potential Loyalists,1
885,24,4,4759.43,4,2,2,422,8,Potential Loyalists,1
886,198,5,5042.68,1,3,2,132,6,Lost Customers,4
887,62,3,1557.45,3,1,1,311,5,Promising,2
888,2,9,14931.73,5,5,5,555,15,Champions,3
889,70,3,3194.11,3,1,1,311,5,Promising,4
890,356,2,640.03,1,1,1,111,3,Lost Customers,2
891,29,4,2590.16,4,2,1,421,7,New Customers,1
892,23,7,11180.12,4,4,4,444,12,Champions,3
893,8,2,2528.2799999999997,5,1,1,511,7,New Customers,1
894,2,7,12018.96,5,4,4,544,13,Champions,3
895,18,6,12013.51,4,4,4,444,12,Champions,3
896,176,1,3337.6,2,1,2,212,5,Lost Customers,2
897,34,3,3192.17,4,1,1,411,6,New Customers,1
898,29,4,4783.65,4,2,2,422,8,Potential Loyalists,1
899,2,6,12355.97,5,4,5,545,14,Champions,3
900,561,3,5487.88,1,1,2,112,4,Lost Customers,4
901,1,5,6465.24,5,3,3,533,11,Loyal Customers,1
902,39,3,6706.35,4,1,3,413,8,Potential Loyalists,1
903,69,7,8132.63,3,4,3,343,10,Loyal Customers,0
904,21,9,21174.12,4,5,5,455,14,Champions,3
905,8,6,4125.9400000000005,5,4,2,542,11,Lost Customers,1
906,246,5,12387.550000000001,1,3,5,135,9,At Risk,0
907,42,5,3097.47,3,3,1,331,7,Promising,1
908,5,9,6197.17,5,5,3,553,13,Loyal Customers,3
909,173,5,5120.64,2,3,2,232,7,Need Attention,4
910,23,8,9466.14,4,5,4,454,13,Champions,3
911,19,6,3036.5,4,4,1,441,9,Lost Customers,1
912,207,3,1638.94,1,1,1,111,3,Lost Customers,4
913,413,3,2356.46,1,1,1,111,3,Lost Customers,4
914,221,2,8895.07,1,1,4,114,6,Lost Customers,4
