order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,total_amount,shipping_state,order_status,acquisition_channel
536535,12921,2010-04-19 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,United Kingdom,Completed,Direct Mail & Wholesale
536536,16833,2010-05-19 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,2,2.95,5.9,United Kingdom,Completed,Direct Mail & Wholesale
536537,15075,2010-05-31 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,1.69,6.76,United Kingdom,Completed,Direct Mail & Wholesale
536538,16473,2011-08-31 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,France,Completed,Direct Mail & Wholesale
536539,15965,2010-03-17 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
536540,13424,2011-07-07 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
536541,14419,2011-03-04 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
536542,13500,2011-03-01 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,Germany,Completed,Direct Mail & Wholesale
536543,15309,2010-12-21 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
536544,13791,2011-10-25 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
536545,15179,2011-06-09 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2.55,5.1,United Kingdom,Completed,Direct Mail & Wholesale
536546,16426,2010-10-03 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,4,2.95,11.8,United Kingdom,Completed,Direct Mail & Wholesale
536547,18191,2011-11-19 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,6,0.55,3.3,Portugal,Completed,Direct Mail & Wholesale
536548,14807,2011-11-04 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,1.69,6.76,United Kingdom,Completed,Direct Mail & Wholesale
536549,17427,2010-11-13 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,United Kingdom,Completed,Direct Mail & Wholesale
536550,12653,2011-09-19 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
536551,14324,2010-04-08 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,4,0.55,2.2,United Kingdom,Completed,Direct Mail & Wholesale
C536552,13296,2010-09-10 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,-2,4.95,-9.9,United Kingdom,Cancelled,Direct Mail & Wholesale
536553,15055,2011-03-06 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2.55,15.3,United Kingdom,Completed,Direct Mail & Wholesale
536554,13341,2009-12-31 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,Germany,Completed,Direct Mail & Wholesale
536555,13573,2010-11-11 00:00:00,POST,POSTAGE,Postage & Packaging,6,18.0,108.0,United Kingdom,Completed,Direct Mail & Wholesale
536556,12375,2011-01-26 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,United Kingdom,Completed,Direct Mail & Wholesale
536557,14923,2011-10-12 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,12,0.55,6.6,United Kingdom,Completed,Direct Mail & Wholesale
536558,13773,2010-11-02 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,6,1.95,11.7,United Kingdom,Completed,Direct Mail & Wholesale
536559,18198,2010-05-23 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,6,0.55,3.3,United Kingdom,Completed,Direct Mail & Wholesale
536560,13731,2011-04-13 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2.55,5.1,United Kingdom,Completed,Direct Mail & Wholesale
536561,13752,2010-03-26 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,6,1.95,11.7,EIRE,Completed,Direct Mail & Wholesale
536562,17039,2010-05-10 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,2,0.55,1.1,United Kingdom,Completed,Direct Mail & Wholesale
536563,13524,2010-09-25 00:00:00,47566,PARTY BUNTING,Party Supplies,12,4.95,59.4,United Kingdom,Completed,Direct Mail & Wholesale
536564,14379,2011-04-17 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
536565,12795,2011-03-17 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,United Kingdom,Completed,Direct Mail & Wholesale
536566,17427,2010-10-08 00:00:00,POST,POSTAGE,Postage & Packaging,12,18.0,216.0,France,Completed,Direct Mail & Wholesale
536567,17140,2010-08-09 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,4,1.65,6.6,United Kingdom,Completed,Direct Mail & Wholesale
536568,15570,2010-08-17 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,Australia,Completed,Direct Mail & Wholesale
536569,14057,2010-04-29 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,12,4.95,59.4,France,Completed,Direct Mail & Wholesale
536570,13142,2010-09-14 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2.55,15.3,United Kingdom,Completed,Direct Mail & Wholesale
536571,15678,2011-03-07 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
536572,14565,2011-06-19 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,6,1.95,11.7,United Kingdom,Completed,Direct Mail & Wholesale
536573,17703,2009-12-25 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,2,2.95,5.9,Spain,Completed,Direct Mail & Wholesale
536574,15525,2010-09-21 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,United Kingdom,Completed,Direct Mail & Wholesale
536575,17454,2011-01-19 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
536576,17601,2010-08-27 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,Belgium,Completed,Direct Mail & Wholesale
536577,14759,2011-11-08 00:00:00,POST,POSTAGE,Postage & Packaging,6,18.0,108.0,Netherlands,Completed,Direct Mail & Wholesale
536578,14866,2011-06-03 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,6,0.55,3.3,Spain,Completed,Direct Mail & Wholesale
536579,16879,2010-06-14 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2.55,5.1,United Kingdom,Completed,Direct Mail & Wholesale
536580,14809,2011-02-04 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2.55,15.3,United Kingdom,Completed,Direct Mail & Wholesale
536581,12653,2010-12-01 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,Germany,Completed,Direct Mail & Wholesale
536582,17217,2009-12-03 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,4,12.75,51.0,Germany,Completed,Direct Mail & Wholesale
536583,12478,2010-12-09 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
536584,13115,2011-04-13 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
536585,13231,2011-05-04 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
536586,16557,2010-06-13 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,6,0.55,3.3,United Kingdom,Completed,Direct Mail & Wholesale
536587,12445,2011-04-19 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,6,0.55,3.3,United Kingdom,Completed,Direct Mail & Wholesale
536588,13098,2010-01-01 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,2,4.95,9.9,Spain,Completed,Direct Mail & Wholesale
536589,12398,2010-02-01 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,2,2.95,5.9,United Kingdom,Completed,Direct Mail & Wholesale
536590,16896,2010-09-11 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,6,1.69,10.14,United Kingdom,Completed,Direct Mail & Wholesale
536591,14247,2010-04-26 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,6,2.95,17.7,France,Completed,Direct Mail & Wholesale
536592,16176,2010-03-13 00:00:00,47566,PARTY BUNTING,Party Supplies,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
536593,14681,2010-05-04 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
536594,14742,2011-04-29 00:00:00,47566,PARTY BUNTING,Party Supplies,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
536595,15277,2011-11-09 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,12,12.75,153.0,United Kingdom,Completed,Direct Mail & Wholesale
536596,16559,2011-07-18 00:00:00,POST,POSTAGE,Postage & Packaging,6,18.0,108.0,United Kingdom,Completed,Direct Mail & Wholesale
536597,17207,2011-11-21 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,EIRE,Completed,Direct Mail & Wholesale
536598,17173,2010-08-16 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,2,1.95,3.9,United Kingdom,Completed,Direct Mail & Wholesale
536599,15699,2011-06-03 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,6,12.75,76.5,United Kingdom,Completed,Direct Mail & Wholesale
536600,18017,2010-01-24 00:00:00,POST,POSTAGE,Postage & Packaging,4,18.0,72.0,United Kingdom,Completed,Direct Mail & Wholesale
C536601,14147,2010-07-31 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,-1,2.55,-2.55,Germany,Cancelled,Direct Mail & Wholesale
536602,15738,2009-12-04 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,United Kingdom,Completed,Direct Mail & Wholesale
536603,12713,2011-01-16 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
536604,13464,2010-04-19 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,United Kingdom,Completed,Direct Mail & Wholesale
536605,13415,2011-10-15 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,Germany,Completed,Direct Mail & Wholesale
536606,16936,2010-01-10 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
536607,16101,2010-02-02 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
536608,15478,2011-10-18 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
536609,16550,2010-08-31 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,United Kingdom,Completed,Direct Mail & Wholesale
536610,13078,2010-12-07 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,2,1.95,3.9,United Kingdom,Completed,Direct Mail & Wholesale
536611,16837,2010-02-23 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,6,2.95,17.7,United Kingdom,Completed,Direct Mail & Wholesale
536612,17874,2011-01-13 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
536613,18211,2011-10-08 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,France,Completed,Direct Mail & Wholesale
536614,14951,2010-04-22 00:00:00,POST,POSTAGE,Postage & Packaging,2,18.0,36.0,United Kingdom,Completed,Direct Mail & Wholesale
C536615,13327,2010-02-10 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,-6,1.95,-11.7,United Kingdom,Cancelled,Direct Mail & Wholesale
536616,13873,2011-07-04 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,2,2.95,5.9,United Kingdom,Completed,Direct Mail & Wholesale
536617,14593,2011-05-21 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
536618,14657,2011-10-13 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2.55,15.3,Germany,Completed,Direct Mail & Wholesale
536619,14631,2010-09-03 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
C536620,13575,2011-02-17 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,-6,4.95,-29.7,United Kingdom,Cancelled,Direct Mail & Wholesale
536621,17989,2011-02-22 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
536622,13662,2011-11-24 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
536623,14635,2011-08-04 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,6,0.55,3.3,United Kingdom,Completed,Direct Mail & Wholesale
536624,14611,2010-08-28 00:00:00,POST,POSTAGE,Postage & Packaging,24,18.0,432.0,Germany,Completed,Direct Mail & Wholesale
536625,16886,2010-07-13 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,6,0.55,3.3,United Kingdom,Completed,Direct Mail & Wholesale
536626,13394,2011-04-27 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,1.69,6.76,United Kingdom,Completed,Direct Mail & Wholesale
536627,12821,2011-03-10 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,12,1.69,20.28,United Kingdom,Completed,Direct Mail & Wholesale
536628,12652,2011-01-23 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,United Kingdom,Completed,Direct Mail & Wholesale
536629,16915,2009-12-01 00:00:00,POST,POSTAGE,Postage & Packaging,6,18.0,108.0,United Kingdom,Completed,Direct Mail & Wholesale
536630,17233,2011-10-14 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
536631,16548,2010-03-31 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,United Kingdom,Completed,Direct Mail & Wholesale
536632,12515,2010-09-04 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
536633,15036,2011-10-22 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,Germany,Completed,Direct Mail & Wholesale
536634,17999,2011-02-20 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,2,1.95,3.9,EIRE,Completed,Direct Mail & Wholesale
536635,17292,2011-11-16 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
536636,16067,2010-03-07 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,United Kingdom,Completed,Direct Mail & Wholesale
536637,14300,2010-12-16 00:00:00,47566,PARTY BUNTING,Party Supplies,4,4.95,19.8,United Kingdom,Completed,Direct Mail & Wholesale
536638,14750,2010-07-12 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,1.69,3.38,United Kingdom,Completed,Direct Mail & Wholesale
536639,17362,2011-05-06 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2.55,5.1,United Kingdom,Completed,Direct Mail & Wholesale
536640,17927,2011-07-04 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
536641,17365,2011-01-24 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,EIRE,Completed,Direct Mail & Wholesale
536642,15969,2011-11-05 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,United Kingdom,Completed,Direct Mail & Wholesale
536643,12473,2010-10-12 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,2,2.95,5.9,United Kingdom,Completed,Direct Mail & Wholesale
536644,17748,2011-01-26 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,United Kingdom,Completed,Direct Mail & Wholesale
536645,16087,2010-05-26 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
536646,12453,2010-07-20 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,Germany,Completed,Direct Mail & Wholesale
536647,18177,2011-09-13 00:00:00,47566,PARTY BUNTING,Party Supplies,2,4.95,9.9,France,Completed,Direct Mail & Wholesale
536648,15369,2011-09-03 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,United Kingdom,Completed,Direct Mail & Wholesale
536649,12750,2011-01-10 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
536650,13244,2010-08-13 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,12,1.65,19.8,United Kingdom,Completed,Direct Mail & Wholesale
536651,12783,2010-03-18 00:00:00,POST,POSTAGE,Postage & Packaging,1,18.0,18.0,United Kingdom,Completed,Direct Mail & Wholesale
536652,13889,2011-11-07 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,United Kingdom,Completed,Direct Mail & Wholesale
536653,17857,2010-06-20 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
536654,16612,2010-08-28 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,2,4.95,9.9,United Kingdom,Completed,Direct Mail & Wholesale
536655,15962,2010-11-11 00:00:00,47566,PARTY BUNTING,Party Supplies,12,4.95,59.4,Germany,Completed,Direct Mail & Wholesale
536656,13322,2011-07-25 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,4,1.95,7.8,United Kingdom,Completed,Direct Mail & Wholesale
536657,15022,2010-03-29 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,2,0.55,1.1,United Kingdom,Completed,Direct Mail & Wholesale
536658,14263,2011-03-11 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,1,4.95,4.95,France,Completed,Direct Mail & Wholesale
536659,12913,2010-02-17 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,United Kingdom,Completed,Direct Mail & Wholesale
536660,14600,2011-07-01 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,4,2.95,11.8,United Kingdom,Completed,Direct Mail & Wholesale
536661,18223,2011-01-24 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,United Kingdom,Completed,Direct Mail & Wholesale
536662,14286,2010-07-11 00:00:00,47566,PARTY BUNTING,Party Supplies,1,4.95,4.95,United Kingdom,Completed,Direct Mail & Wholesale
536663,17956,2011-06-05 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,1,2.95,2.95,United Kingdom,Completed,Direct Mail & Wholesale
536664,12629,2010-03-21 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,6,0.55,3.3,United Kingdom,Completed,Direct Mail & Wholesale
536665,13068,2011-10-04 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,4,1.65,6.6,United Kingdom,Completed,Direct Mail & Wholesale
536666,15441,2011-06-18 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,6,1.65,9.9,Netherlands,Completed,Direct Mail & Wholesale
536667,18152,2011-04-07 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
536668,12937,2011-03-12 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,4,1.65,6.6,United Kingdom,Completed,Direct Mail & Wholesale
536669,13271,2010-03-05 00:00:00,22720,SET OF 3 CAKE TINS PANTRY DESIGN,Kitchenware,6,4.95,29.7,United Kingdom,Completed,Direct Mail & Wholesale
536670,16365,2011-11-14 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,6,1.65,9.9,United Kingdom,Completed,Direct Mail & Wholesale
536671,12798,2010-05-18 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,1,1.65,1.65,United Kingdom,Completed,Direct Mail & Wholesale
536672,17510,2009-12-13 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,2,12.75,25.5,United Kingdom,Completed,Direct Mail & Wholesale
536673,13632,2011-04-01 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,1.69,3.38,United Kingdom,Completed,Direct Mail & Wholesale
536674,14224,2010-04-02 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,EIRE,Completed,Direct Mail & Wholesale
536675,14026,2010-12-17 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,1,1.95,1.95,United Kingdom,Completed,Direct Mail & Wholesale
536676,13782,2010-12-21 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,1,12.75,12.75,Australia,Completed,Direct Mail & Wholesale
536677,17765,2010-02-10 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,6,0.55,3.3,United Kingdom,Completed,Direct Mail & Wholesale
536678,15078,2011-01-30 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2.55,2.55,United Kingdom,Completed,Direct Mail & Wholesale
536679,16239,2011-08-27 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,France,Completed,Direct Mail & Wholesale
536680,17458,2011-07-29 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,6,2.95,17.7,United Kingdom,Completed,Direct Mail & Wholesale
C536681,17222,2011-06-14 00:00:00,22423,REGENCY CAKESTAND 3 TIER,Kitchenware,-4,12.75,-51.0,Germany,Cancelled,Direct Mail & Wholesale
536682,13501,2010-08-31 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,1,0.55,0.55,EIRE,Completed,Direct Mail & Wholesale
536683,14618,2010-01-17 00:00:00,85099B,JUMBO BAG RED RETROSPOT,Storage & Bags,2,1.95,3.9,United Kingdom,Completed,Direct Mail & Wholesale
536684,15364,2011-09-23 00:00:00,21212,PACK OF 72 RETROSPOT CAKE CASES,Kitchenware,2,0.55,1.1,United Kingdom,Completed,Direct Mail & Wholesale
536685,17304,2010-06-06 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,1.69,1.69,United Kingdom,Completed,Direct Mail & Wholesale
C536686,17446,2011-05-28 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,-1,1.65,-1.65,United Kingdom,Cancelled,Direct Mail & Wholesale
536687,17204,2011-09-03 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,4,2.95,11.8,United Kingdom,Completed,Direct Mail & Wholesale
536688,17592,2011-04-21 00:00:00,84879,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,12,1.69,20.28,United Kingdom,Completed,Direct Mail & Wholesale
536689,15856,2010-02-18 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,2,1.65,3.3,United Kingdom,Completed,Direct Mail & Wholesale
536690,13372,2011-04-26 00:00:00,85123A,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,12,2.55,30.6,United Kingdom,Completed,Direct Mail & Wholesale
536691,15442,2009-12-17 00:00:00,22086,PAPER CHAIN KIT 50'S CHRISTMAS,Seasonal,6,2.95,17.7,United Kingdom,Completed,Direct Mail & Wholesale
C536692,14418,2011-10-16 00:00:00,22383,LUNCH BAG SUKI DESIGN,Storage & Bags,-1,1.65,-1.65,United Kingdom,Cancelled,Direct Mail & Wholesale
