order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state,shipping_cost,discount_amount,total_amount
277,2423,2022-12-12 02:59:26.035108,Completed,Debit Card,City18,NY,7.4,0.0,2974.2000000000003
278,1622,2023-08-05 05:26:17.702822,Completed,Debit Card,City39,PA,19.29,24.23,2252.17
279,15884,2022-04-19 08:49:50.114535,Completed,Credit Card,City13,TX,6.78,0.0,947.89
280,1182,2023-10-14 23:57:12.057645,Returned,Apple Pay,City48,NY,2.06,48.25,702.23
281,7391,2023-12-22 05:08:18.173548,Completed,Apple Pay,City99,IL,14.43,30.65,188.09
282,11552,2022-03-26 04:01:24.691614,Returned,Apple Pay,City69,OH,7.86,208.07,840.12
283,8252,2023-12-23 08:04:20.629548,Completed,PayPal,City77,FL,14.56,0.0,198.45
284,5840,2023-03-14 20:13:30.057185,Completed,PayPal,City79,IL,23.37,0.0,202.77
285,3585,2022-08-29 09:43:29.986590,Returned,PayPal,City18,FL,13.8,0.0,807.0999999999999
286,5658,2023-12-28 10:51:22.357526,Completed,Debit Card,City90,FL,12.25,0.0,298.01
287,16130,2023-11-09 22:03:21.645659,Completed,Debit Card,City15,NY,15.98,0.0,487.32
288,8341,2022-12-04 23:20:40.883594,Completed,Debit Card,City66,PA,0.61,0.0,295.42
289,18271,2023-10-19 22:24:51.314864,Completed,Credit Card,City50,OH,17.7,185.95,4508.03
290,5360,2021-12-14 01:54:31.408396,Completed,PayPal,City56,NC,13.42,0.0,73.46
291,9479,2021-07-29 07:58:24.221045,Completed,PayPal,City64,GA,18.03,153.9,1458.21
292,3703,2022-07-06 08:49:23.777089,Cancelled,Debit Card,City56,NC,1.4,0.0,144.72
293,12350,2023-09-11 11:48:21.696968,Completed,Debit Card,City10,MI,2.26,0.0,2694.8
294,8542,2023-08-06 07:28:32.846247,Returned,Apple Pay,City54,IL,11.47,0.0,499.06
295,12534,2023-08-29 02:40:03.138341,Completed,PayPal,City42,NY,13.42,0.0,77.43
296,6304,2023-10-10 09:57:37.936265,Completed,Debit Card,City25,CA,4.11,42.85,2003.38
297,50,2023-10-11 22:12:00.705286,Completed,PayPal,City95,NC,1.48,0.0,407.2600000000001
298,6407,2023-01-03 23:30:13.936834,Completed,Debit Card,City87,OH,3.73,21.62,174.92999999999998
299,9500,2022-02-17 10:54:28.525818,Completed,Debit Card,City28,NY,10.45,127.74,712.84
300,14511,2023-10-11 22:59:08.602353,Completed,Debit Card,City75,TX,4.28,0.0,1648.4
301,607,2023-08-17 22:09:11.887855,Returned,Debit Card,City18,FL,4.09,0.0,460.38
302,16993,2023-08-24 23:40:24.402081,Completed,Credit Card,City76,CA,14.68,228.31,2416.21
303,19636,2022-10-15 12:37:55.827994,Returned,PayPal,City43,MI,19.49,0.0,39.76
304,10833,2022-01-21 12:53:39.809038,Completed,PayPal,City51,FL,23.65,14.1,80.03
305,15225,2023-07-18 06:14:03.846449,Completed,Debit Card,City35,MI,6.62,0.0,1508.09
306,5447,2023-08-12 16:14:01.352364,Completed,Apple Pay,City9,MI,1.81,0.0,4379.9400000000005
307,12262,2022-12-12 23:33:26.489418,Completed,Credit Card,City51,GA,0.17,0.0,1194.8300000000002
308,12371,2023-09-23 04:28:47.966340,Returned,PayPal,City47,FL,8.91,0.0,566.23
309,11448,2021-12-05 05:14:25.737183,Completed,Credit Card,City12,PA,5.34,0.0,4494.9400000000005
310,10264,2022-08-26 15:19:59.405414,Completed,PayPal,City13,NC,17.97,0.0,491.71
311,14687,2022-08-30 19:04:48.645534,Completed,PayPal,City23,PA,13.24,109.47,633.55
312,5953,2022-06-19 21:38:10.081943,Completed,Credit Card,City85,MI,1.32,0.0,851.6600000000001
313,6856,2022-04-02 00:18:00.752538,Completed,PayPal,City13,PA,7.91,31.47,291.16
314,19587,2023-05-31 13:08:57.102197,Completed,Debit Card,City70,PA,10.84,10.72,1613.2699999999998
315,13570,2023-12-18 01:16:47.267599,Cancelled,Apple Pay,City54,MI,23.44,94.98,2531.1400000000003
316,6062,2023-01-30 08:21:46.563465,Completed,PayPal,City88,TX,12.26,590.86,3497.6100000000006
317,16319,2022-08-17 18:13:33.530258,Completed,Credit Card,City52,NC,9.55,193.75,1947.11
318,5587,2023-06-13 14:05:23.242583,Completed,Apple Pay,City23,NC,17.48,0.0,846.54
319,11754,2023-08-26 10:10:29.215768,Completed,Apple Pay,City86,TX,16.36,0.0,4754.139999999999
320,575,2023-07-07 06:05:14.393855,Completed,Debit Card,City2,MI,24.94,150.12,625.4100000000001
321,13087,2023-01-20 21:57:57.742597,Completed,Apple Pay,City57,NY,12.95,0.0,1766.9
322,2744,2022-06-07 05:09:36.575613,Completed,PayPal,City75,IL,7.58,0.0,215.11
323,19812,2023-07-07 20:43:56.619343,Completed,PayPal,City49,NY,18.53,0.0,356.09000000000003
324,12088,2023-06-18 00:18:17.657498,Completed,Debit Card,City41,NY,6.49,33.08,1796.9
325,5167,2022-06-19 09:02:59.423176,Completed,PayPal,City27,TX,14.52,0.0,110.28
326,9367,2022-05-29 06:52:59.164949,Completed,Credit Card,City73,NY,17.01,0.0,94.7
327,10571,2023-10-29 07:19:10.878275,Completed,Debit Card,City62,CA,0.02,51.27,1541.17
328,13452,2023-02-03 02:12:45.987568,Completed,Apple Pay,City38,NC,19.49,23.23,693.66
329,4969,2023-11-14 19:03:00.689275,Completed,Credit Card,City20,GA,22.39,42.03,190.52
330,10349,2023-08-13 13:52:17.803743,Cancelled,Apple Pay,City73,NY,21.81,42.41,262.13
331,19057,2022-07-05 16:05:20.209816,Completed,Apple Pay,City16,MI,2.48,0.0,2295.8100000000004
332,14284,2023-10-12 02:05:18.101183,Completed,Debit Card,City66,NC,11.05,83.44,483.86
333,5052,2023-08-02 07:22:44.802233,Completed,PayPal,City34,NY,0.61,0.0,156.07000000000002
334,5648,2023-11-15 16:24:20.704373,Completed,Credit Card,City65,NY,7.62,48.06,440.14
335,9721,2023-09-29 16:41:16.105074,Completed,Apple Pay,City44,TX,19.63,0.0,1731.73
336,5895,2021-08-28 00:49:18.949370,Completed,Apple Pay,City62,TX,4.08,0.0,733.59
337,12353,2021-09-04 03:29:02.964275,Returned,Credit Card,City50,FL,9.36,141.69,1284.53
338,8494,2023-01-07 08:23:13.026366,Completed,PayPal,City10,MI,12.67,0.0,1586.54
339,887,2023-09-11 03:18:35.722567,Completed,Apple Pay,City35,TX,15.13,119.19,491.87
340,18063,2022-07-17 18:25:31.205387,Completed,Debit Card,City87,PA,15.94,163.38,1207.83
341,6375,2023-02-08 08:00:26.195393,Completed,PayPal,City100,PA,22.57,0.0,1089.4399999999998
342,3506,2022-06-24 18:30:00.833282,Completed,PayPal,City64,TX,22.77,46.21,214.61
343,17640,2023-11-13 03:30:41.381953,Completed,PayPal,City54,GA,19.7,0.0,798.8100000000001
344,1326,2023-02-01 08:35:30.536805,Completed,PayPal,City78,CA,16.02,134.96,780.76
345,18806,2023-04-12 08:25:10.223892,Completed,PayPal,City12,NC,8.85,0.0,572.98
346,7355,2023-12-04 08:55:50.658693,Completed,PayPal,City59,IL,17.66,97.7,1084.99
347,5146,2021-04-02 17:41:45.288395,Completed,Apple Pay,City34,FL,20.65,0.0,6147.92
348,2743,2023-12-29 22:34:38.541262,Completed,Credit Card,City11,FL,5.01,0.0,972.7
349,4976,2021-09-07 01:40:47.879574,Completed,Credit Card,City49,MI,19.47,0.0,4926.97
350,5666,2023-10-12 23:33:31.689019,Completed,PayPal,City93,NY,13.8,0.0,346.09
351,12194,2023-04-18 03:56:04.308051,Completed,Debit Card,City76,NY,12.4,0.0,252.94
352,16757,2023-04-29 18:18:02.605197,Completed,Debit Card,City1,TX,2.07,0.0,136.34
353,3692,2023-07-21 04:45:44.072127,Completed,Debit Card,City98,IL,14.49,0.0,711.8100000000001
354,17640,2023-07-15 01:08:14.972362,Completed,Apple Pay,City77,IL,24.3,0.0,263.14
355,14269,2023-11-07 07:04:17.935728,Completed,Debit Card,City57,OH,20.02,0.0,2027.88
356,17557,2023-04-19 13:08:40.331280,Completed,Apple Pay,City30,NY,5.29,0.0,579.52
357,13156,2022-12-22 19:52:33.736979,Completed,Apple Pay,City20,IL,8.4,0.0,792.06
358,277,2021-10-03 01:20:38.985235,Completed,PayPal,City96,TX,13.7,0.0,2745.11
359,19099,2023-05-20 16:43:22.041668,Cancelled,Apple Pay,City72,FL,9.98,0.0,568.63
360,10706,2023-06-03 07:26:52.089298,Completed,Credit Card,City87,NY,7.37,0.0,426.93
361,17605,2021-08-07 12:40:58.677564,Completed,PayPal,City45,OH,16.4,0.0,2921.23
362,10136,2023-12-22 18:58:53.673794,Completed,Debit Card,City11,MI,3.05,0.0,1235.79
363,4377,2023-08-24 09:36:23.280982,Completed,Apple Pay,City53,CA,20.42,0.0,496.83
364,32,2023-02-14 19:55:32.521382,Completed,Credit Card,City100,TX,15.02,0.0,1031.02
365,12723,2022-07-11 00:03:30.066140,Completed,Credit Card,City60,CA,3.35,0.0,2255.6
366,16466,2023-10-31 15:12:35.265385,Cancelled,PayPal,City41,GA,1.02,0.0,184.72
367,16313,2022-07-03 18:32:37.517966,Completed,PayPal,City23,PA,3.25,43.16,4867.1
368,17185,2023-09-19 09:05:53.593477,Completed,Debit Card,City90,NY,12.67,0.0,206.73
369,10279,2023-03-12 18:45:58.801508,Completed,Credit Card,City40,PA,8.49,0.0,1757.29
370,12705,2023-06-06 11:17:04.088148,Completed,Apple Pay,City39,IL,0.42,0.0,171.48999999999998
371,9234,2023-11-27 08:38:11.869369,Completed,Apple Pay,City88,GA,12.84,0.0,357.04999999999995
372,13085,2023-04-03 12:13:54.305746,Completed,Debit Card,City83,CA,21.6,0.0,105.07
373,3892,2023-10-02 21:05:55.687914,Returned,Debit Card,City73,OH,0.28,0.0,156.06
374,4237,2023-10-28 01:43:00.254420,Cancelled,Debit Card,City91,MI,4.17,84.37,1690.91
375,5908,2021-08-12 03:42:01.657178,Completed,PayPal,City3,GA,12.37,0.0,4306.54
376,4618,2023-12-08 07:36:06.705714,Completed,Apple Pay,City60,NY,10.38,46.27,272.6
377,14291,2023-06-16 04:40:44.086320,Completed,PayPal,City78,MI,4.6,145.21,1311.53
378,5867,2023-06-16 20:39:07.963855,Completed,Debit Card,City57,CA,7.74,0.0,198.3
379,5998,2023-10-29 23:20:57.654121,Completed,Debit Card,City41,GA,4.22,0.0,344.70000000000005
380,2096,2021-04-27 00:01:45.411816,Completed,Credit Card,City6,GA,16.8,0.0,5971.01
381,5345,2022-11-25 11:45:15.868975,Completed,Credit Card,City29,PA,11.23,23.51,222.83
382,17430,2023-03-06 03:33:07.562681,Cancelled,Apple Pay,City32,OH,7.79,0.0,174.14
383,3696,2023-07-01 22:16:32.544358,Completed,Apple Pay,City62,CA,15.2,0.0,1077.18
384,15913,2023-12-28 10:43:57.243043,Completed,Credit Card,City44,NC,4.67,0.0,142.86999999999998
385,18624,2023-08-09 19:10:33.909976,Completed,Credit Card,City45,CA,18.57,196.81,2262.84
386,3668,2023-09-10 15:25:37.517112,Completed,PayPal,City85,MI,12.62,0.0,474.73
387,14632,2022-07-12 10:41:48.160250,Completed,Debit Card,City66,IL,4.84,0.0,2131.76
388,13313,2023-09-17 12:37:49.304824,Completed,Credit Card,City91,PA,6.6,0.0,317.52000000000004
389,19467,2023-12-18 17:06:32.036859,Completed,Debit Card,City54,GA,24.21,301.9,8466.14
390,9100,2023-06-04 15:59:40.951724,Completed,Debit Card,City9,MI,6.17,0.0,904.42
391,17264,2022-03-17 15:58:03.812645,Completed,PayPal,City10,NY,9.44,0.0,2082.92
392,5272,2023-08-06 03:21:32.509089,Completed,PayPal,City75,GA,1.64,0.0,315.61
393,6527,2022-07-28 20:05:39.308084,Returned,Apple Pay,City53,TX,15.88,0.0,80.89999999999999
394,18008,2022-04-27 05:29:39.809443,Completed,Apple Pay,City41,NC,6.65,0.0,134.84
395,7188,2023-12-23 21:01:42.807150,Cancelled,Apple Pay,City88,FL,14.16,129.88,6082.349999999999
396,13837,2022-08-15 07:06:51.696357,Completed,Apple Pay,City100,NC,9.67,0.0,1714.79
397,5509,2023-05-17 08:57:39.075479,Completed,Debit Card,City88,CA,11.54,0.0,2141.18
398,2045,2022-07-07 14:20:11.590761,Completed,PayPal,City41,IL,1.04,0.0,421.44
399,6446,2023-11-11 02:42:30.686530,Cancelled,Credit Card,City65,NY,6.69,46.63,812.33
400,17670,2023-05-07 10:39:55.755912,Completed,Apple Pay,City86,GA,8.95,0.0,580.6
401,17825,2022-07-27 12:31:31.537839,Completed,PayPal,City21,TX,2.38,126.65,1469.77
402,3158,2023-05-20 04:01:41.619051,Completed,PayPal,City69,CA,22.06,0.0,1816.97
403,1521,2023-06-10 22:05:44.507264,Completed,Apple Pay,City69,CA,24.84,7.3,410.36
404,5881,2022-02-06 00:41:40.492306,Completed,PayPal,City64,NY,2.9,15.48,190.96
405,17350,2023-12-28 05:43:16.882976,Completed,Credit Card,City77,PA,18.75,0.0,95.58
406,18017,2023-03-15 14:40:40.901778,Completed,PayPal,City95,IL,12.12,0.0,1614.53
407,11642,2022-12-20 15:21:45.849565,Completed,Debit Card,City67,CA,6.72,0.0,352.07000000000005
408,5304,2023-11-16 00:14:18.377480,Completed,PayPal,City47,OH,16.93,0.0,1614.77
409,5601,2023-06-11 12:52:27.798113,Completed,Debit Card,City89,NY,13.49,20.18,195.07
410,18500,2023-09-13 09:47:23.899497,Completed,Credit Card,City6,MI,13.25,0.0,879.59
411,2047,2023-11-29 03:37:59.108368,Completed,Apple Pay,City21,MI,18.98,0.0,3950.42
412,13046,2022-12-23 08:13:46.822566,Completed,Apple Pay,City43,FL,6.15,0.0,1561.9200000000003
413,14163,2023-03-11 02:56:23.989146,Completed,Debit Card,City84,MI,21.92,189.57,1003.79
414,14988,2023-08-20 02:53:02.079285,Returned,Credit Card,City94,NY,7.3,183.72,3325.04
415,7998,2023-11-15 20:39:32.699581,Completed,Credit Card,City4,MI,16.52,0.0,3049.06
416,5811,2023-10-14 22:28:34.656230,Returned,Credit Card,City39,IL,13.12,51.32,1956.61
417,6777,2023-10-04 22:44:02.909310,Completed,Apple Pay,City50,OH,15.94,0.0,1432.0800000000002
418,16437,2023-05-27 09:04:39.282197,Cancelled,Credit Card,City57,CA,5.72,0.0,856.64
419,12628,2023-04-12 13:09:21.675114,Completed,Apple Pay,City81,FL,14.7,0.0,2851.98
420,6680,2022-02-18 18:28:56.412498,Completed,PayPal,City62,NY,8.7,65.34,857.49
421,15849,2023-01-13 04:06:17.131324,Completed,PayPal,City94,CA,2.3,0.0,1003.78
422,2730,2023-05-11 00:14:51.717353,Completed,Apple Pay,City11,CA,24.35,0.0,1330.08
423,3738,2023-12-28 02:21:29.519225,Cancelled,PayPal,City6,MI,9.69,0.0,2605.86
424,17772,2023-10-31 08:31:34.164231,Completed,Credit Card,City55,CA,2.51,0.0,4135.8
425,13189,2021-12-06 08:27:11.755367,Completed,Credit Card,City73,NC,22.9,0.0,2394.34
426,14906,2021-09-02 02:26:17.249889,Completed,Apple Pay,City76,OH,18.04,0.0,4428.43
427,14224,2023-06-14 16:51:26.086301,Completed,Credit Card,City83,FL,17.33,0.0,268.25
428,3561,2022-08-21 21:03:03.772135,Completed,Apple Pay,City39,NY,7.74,0.0,212.24
429,2438,2022-10-17 05:30:02.774740,Completed,Debit Card,City4,TX,11.0,0.0,2874.62
430,16576,2023-08-05 20:09:59.175771,Completed,PayPal,City29,NY,17.54,0.0,4476.18
431,6591,2023-10-30 17:55:59.314762,Completed,Credit Card,City70,GA,18.9,0.0,198.55
432,19949,2022-11-22 20:35:39.232466,Completed,Credit Card,City80,TX,11.47,0.0,8784.629999999997
433,17714,2023-12-09 22:40:55.929773,Completed,Apple Pay,City74,OH,5.34,0.0,162.86
434,7334,2022-06-19 21:39:43.282276,Completed,PayPal,City59,TX,16.2,0.0,92.28
435,6123,2023-05-10 22:48:15.135520,Completed,PayPal,City71,GA,22.65,443.15,4144.08
436,19664,2023-05-13 23:41:57.272053,Completed,PayPal,City54,CA,13.76,289.07,2199.5000000000005
437,2075,2022-11-18 22:53:38.106436,Completed,Debit Card,City12,MI,10.27,0.0,1020.79
438,10662,2023-05-03 11:45:36.540537,Completed,Apple Pay,City71,TX,3.11,97.72,2023.52
439,649,2022-09-18 15:20:50.942920,Completed,PayPal,City5,MI,2.36,158.08,1200.1
440,15804,2022-08-04 12:51:16.758558,Completed,Apple Pay,City31,FL,15.91,0.0,338.97
441,3113,2023-07-06 17:49:03.442591,Completed,Debit Card,City7,IL,15.44,0.0,153.49
442,13845,2023-05-12 23:10:57.448560,Completed,PayPal,City91,TX,15.34,0.0,153.54
443,12132,2023-09-14 23:22:41.015804,Completed,Debit Card,City17,FL,2.05,0.0,2520.38
444,5474,2021-09-17 21:51:11.475543,Cancelled,Apple Pay,City16,NY,13.43,392.56,1865.68
445,17637,2023-12-19 11:56:17.583933,Completed,PayPal,City44,NY,24.33,19.25,1433.91
446,8730,2022-11-06 14:10:53.702271,Completed,Debit Card,City2,PA,17.34,0.0,366.71
447,2460,2023-08-07 02:52:28.268836,Completed,Debit Card,City5,IL,1.23,0.0,2561.64
448,15306,2023-07-01 13:20:53.259394,Completed,PayPal,City93,PA,0.61,0.0,1432.5
449,13427,2022-09-24 07:32:21.717168,Completed,PayPal,City46,FL,4.94,0.0,1930.41
450,16488,2023-03-02 07:42:26.178723,Completed,Apple Pay,City70,NY,4.39,0.0,1469.7900000000002
451,11546,2023-12-21 20:40:23.863649,Completed,Debit Card,City92,TX,0.6,555.97,6653.92
452,13730,2022-10-18 03:54:09.219374,Completed,Debit Card,City61,GA,23.92,0.0,498.14
453,17474,2023-01-14 18:53:37.054581,Completed,PayPal,City72,IL,20.45,217.88,1981.33
454,17729,2023-04-20 21:10:31.606706,Completed,Credit Card,City15,IL,12.38,42.51,1822.28
455,11467,2023-01-09 06:55:43.862692,Completed,Credit Card,City15,IL,11.5,634.61,2549.93
456,5840,2023-06-21 13:34:55.577771,Completed,Credit Card,City23,CA,11.5,52.71,398.73
457,546,2023-12-27 00:59:47.579880,Completed,Debit Card,City93,CA,9.44,0.0,471.67
458,4938,2023-10-11 06:08:41.112225,Completed,Debit Card,City58,NC,19.34,0.0,2608.3500000000004
459,12350,2023-05-27 13:27:01.011826,Completed,Debit Card,City32,CA,11.3,0.0,1730.84
460,13083,2022-10-20 21:19:28.860299,Completed,Debit Card,City49,OH,16.87,179.24,3064.86
461,5598,2022-12-21 01:00:00.560198,Completed,Apple Pay,City14,PA,3.99,0.0,565.46
462,11597,2023-08-19 11:03:22.934173,Completed,Apple Pay,City24,OH,9.63,6.73,185.83
463,3087,2023-01-25 11:59:46.679661,Returned,Apple Pay,City21,TX,1.4,7.94,549.04
464,14688,2023-06-01 00:20:01.324502,Completed,PayPal,City43,NY,13.76,0.0,272.64
465,16621,2022-10-18 18:35:08.408640,Returned,PayPal,City13,CA,13.12,0.0,44.89
466,5326,2022-11-19 12:59:48.727976,Cancelled,Debit Card,City75,OH,2.43,0.0,274.89
467,7325,2023-04-30 20:39:37.302155,Completed,Debit Card,City55,OH,18.94,0.0,1413.63
468,14260,2023-10-12 02:11:41.390544,Completed,Debit Card,City79,NC,6.94,55.13,1049.2
469,296,2023-10-29 03:29:42.277616,Completed,Apple Pay,City79,TX,16.26,0.0,458.9
470,9761,2023-12-04 14:12:29.575278,Completed,Apple Pay,City68,NY,19.73,0.0,1677.53
471,18984,2023-08-24 15:11:54.882624,Completed,Apple Pay,City46,GA,15.88,0.0,6117.76
472,737,2023-03-03 01:06:18.520346,Completed,Credit Card,City11,CA,10.94,0.0,1450.04
473,15571,2023-04-19 07:58:03.255938,Returned,Apple Pay,City89,NC,3.18,255.21,1024.04
474,13501,2023-10-07 11:18:31.239276,Completed,Apple Pay,City80,IL,23.42,0.0,2431.6200000000003
475,9979,2023-04-15 04:51:51.368659,Cancelled,Credit Card,City70,OH,6.98,92.36,2363.69
476,14349,2023-05-09 08:30:13.398399,Completed,Debit Card,City40,TX,18.3,0.0,164.65
477,12988,2022-12-19 08:20:37.956090,Completed,PayPal,City90,IL,2.89,0.0,562.61
478,18430,2021-08-13 12:37:36.510606,Returned,Debit Card,City78,IL,0.87,855.84,3424.25
479,19507,2022-08-23 04:37:15.973134,Completed,Debit Card,City30,GA,5.59,0.0,5597.1
480,16320,2023-01-26 17:12:08.716254,Completed,Credit Card,City86,MI,5.29,0.0,483.85
481,11533,2023-09-25 06:58:10.790146,Completed,PayPal,City57,OH,14.91,33.97,1649.38
482,18710,2023-09-13 19:17:07.275707,Completed,Debit Card,City94,GA,9.18,0.0,161.1
483,9038,2022-11-09 00:53:34.422512,Completed,PayPal,City9,GA,8.82,3.58,41.07
484,16681,2021-09-20 18:40:50.679748,Completed,PayPal,City67,IL,17.96,0.0,1069.64
485,19932,2023-10-03 07:35:29.914888,Completed,PayPal,City80,IL,7.55,353.93,1423.28
486,9905,2022-10-11 20:45:24.159554,Completed,Debit Card,City55,TX,7.34,237.26,2142.6400000000003
487,15141,2023-12-24 08:16:59.575416,Completed,PayPal,City13,MI,1.21,0.0,2007.77
488,15019,2023-08-26 04:11:13.295970,Completed,Credit Card,City77,CA,3.03,0.0,1586.9
489,11252,2022-03-21 23:51:51.119156,Completed,Credit Card,City27,PA,11.99,0.0,120.07
490,19056,2023-12-24 04:31:12.472552,Completed,Credit Card,City91,TX,1.94,0.0,3950.12
491,17473,2021-06-08 21:15:51.219229,Completed,PayPal,City5,MI,23.32,7.77,229.47
492,12479,2023-02-16 13:19:08.439107,Returned,Credit Card,City23,CA,15.1,0.0,789.6899999999999
493,19146,2022-10-30 18:33:46.477676,Completed,Credit Card,City38,NY,18.83,0.0,174.29000000000002
494,8691,2023-01-18 22:55:18.748711,Completed,PayPal,City79,IL,13.84,0.0,1841.73
495,324,2023-06-29 02:25:39.314581,Completed,PayPal,City52,MI,9.62,0.0,3533.44
496,5462,2023-05-23 01:30:11.840065,Completed,Debit Card,City88,MI,0.67,0.0,1000.62
497,16868,2023-11-17 20:40:00.079879,Completed,Credit Card,City14,FL,18.78,0.0,2296.11
498,325,2022-04-16 16:30:03.958003,Completed,PayPal,City76,MI,6.26,0.0,2515.6700000000005
499,5601,2022-07-23 23:14:43.417866,Returned,PayPal,City98,IL,6.04,0.0,405.77
500,1029,2023-03-20 20:47:28.130370,Cancelled,PayPal,City5,FL,5.29,92.11,373.71
501,4573,2023-11-29 11:03:40.795202,Completed,Apple Pay,City57,TX,14.88,0.0,461.54
502,1281,2023-07-19 06:38:45.527032,Completed,Credit Card,City51,TX,0.88,0.0,750.77
503,9499,2023-01-12 20:09:07.291254,Completed,Apple Pay,City48,IL,17.45,97.3,8931.31
504,2006,2021-03-05 02:04:44.607881,Completed,PayPal,City59,OH,5.77,0.0,205.58
505,17838,2022-12-30 05:09:48.212075,Completed,Debit Card,City92,MI,13.46,0.0,338.96
506,17520,2023-11-20 08:08:56.377009,Completed,Debit Card,City68,GA,19.81,0.0,1787.19
507,11750,2023-10-29 08:30:08.135618,Cancelled,Apple Pay,City68,GA,0.77,0.0,77.6
508,7257,2023-01-02 12:54:40.653278,Completed,Debit Card,City40,FL,23.04,0.0,325.90000000000003
509,17683,2022-12-25 13:46:20.668701,Cancelled,Credit Card,City23,TX,16.94,0.0,251.55
510,6225,2023-11-07 05:22:45.449246,Cancelled,Apple Pay,City87,FL,8.39,0.0,985.8
511,1349,2022-01-18 16:34:22.851657,Completed,Debit Card,City31,TX,19.71,0.0,931.14
512,9999,2023-01-26 07:55:50.511193,Completed,Debit Card,City3,NC,8.1,93.25,538.64
513,17723,2022-10-07 23:44:46.418373,Completed,Credit Card,City58,IL,10.92,0.0,1844.02
514,19498,2023-10-02 00:07:06.374302,Completed,Credit Card,City91,PA,1.21,0.0,1595.49
515,8583,2023-08-07 06:36:11.998564,Returned,Apple Pay,City37,IL,21.92,0.0,128.84
516,3473,2023-08-24 20:45:55.298350,Completed,PayPal,City17,NY,3.43,0.0,1380.14
517,13632,2023-12-19 18:01:06.156461,Completed,PayPal,City83,CA,16.81,43.82,265.11
518,7752,2022-10-10 21:56:37.768312,Completed,PayPal,City37,OH,19.12,66.02,385.56
519,14650,2023-08-01 23:35:02.123846,Completed,Debit Card,City74,OH,19.25,214.27,4315.38
520,417,2023-06-17 14:28:39.278846,Cancelled,Debit Card,City43,OH,20.03,13.14,364.73
521,6975,2021-08-21 16:43:40.842964,Completed,PayPal,City93,IL,20.06,0.0,1215.94
522,11303,2023-03-25 21:00:56.105121,Completed,PayPal,City53,CA,6.08,0.0,89.55
523,13216,2022-12-13 17:10:30.433642,Cancelled,Credit Card,City77,TX,0.17,0.0,147.39999999999998
524,19545,2023-12-08 20:17:32.226345,Completed,Debit Card,City7,CA,24.25,0.0,1420.57
525,6662,2022-08-16 16:48:31.408847,Completed,PayPal,City84,TX,0.81,0.0,5558.31
526,11713,2023-09-01 14:37:11.575266,Completed,PayPal,City76,PA,15.07,0.0,2306.0000000000005
