session_id,customer_id,session_date,channel,device,pages_viewed,session_duration,converted
433,3205,2021-07-03 22:48:25,Paid Search,Desktop,5,778,0
434,8932,2023-10-03 05:36:09,Referral,Desktop,8,50,0
435,,2023-11-19 01:52:30,Referral,Mobile,3,499,0
436,,2023-07-27 10:00:48,Organic Search,Mobile,7,1099,0
437,3856,2023-07-26 04:08:04,Direct,Mobile,6,174,0
438,,2022-03-10 13:55:11,Organic Search,Mobile,8,1,0
439,10365,2021-06-27 17:16:12,Email,Mobile,4,108,1
440,15661,2023-07-06 15:27:44,Social Media,Mobile,4,214,0
441,,2021-10-09 20:17:39,Social Media,Desktop,6,134,0
442,14493,2021-07-22 14:38:49,Social Media,Desktop,5,107,0
443,8958,2023-12-26 17:15:09,Direct,Mobile,5,5,1
444,,2021-09-11 11:45:18,Paid Search,Mobile,1,229,0
445,4382,2023-04-17 01:47:15,Paid Search,Tablet,5,74,0
446,,2022-10-25 00:42:31,Paid Search,Desktop,5,267,0
447,14688,2023-04-20 22:39:40,Social Media,Mobile,5,67,0
448,,2022-12-24 18:22:14,Organic Search,Mobile,4,500,0
449,,2023-03-02 01:31:47,Email,Desktop,5,265,0
450,,2021-08-03 07:14:25,Email,Mobile,4,84,0
451,,2021-08-28 23:52:28,Email,Mobile,3,47,0
452,14221,2023-07-01 21:35:22,Referral,Desktop,7,25,0
453,,2021-01-26 20:32:13,Direct,Desktop,4,149,0
454,,2022-09-21 02:12:27,Organic Search,Desktop,4,52,0
455,17899,2021-05-17 15:16:58,Organic Search,Mobile,5,257,0
456,,2022-07-23 22:59:56,Paid Search,Mobile,5,30,0
457,,2021-04-23 19:50:54,Email,Mobile,5,217,0
458,,2021-04-05 11:53:50,Social Media,Desktop,4,90,0
459,,2022-12-26 07:53:18,Direct,Desktop,1,5,0
460,10249,2023-02-11 20:11:33,Organic Search,Desktop,5,134,0
461,18,2021-09-12 09:36:45,Direct,Mobile,2,422,0
462,2429,2022-10-16 20:28:19,Social Media,Mobile,5,372,0
463,,2023-05-05 10:57:16,Paid Search,Mobile,4,131,0
464,1406,2022-08-07 05:07:18,Paid Search,Mobile,3,629,0
465,,2023-11-22 06:16:51,Referral,Mobile,6,313,0
466,,2022-06-19 01:38:55,Organic Search,Mobile,5,77,0
467,,2021-07-31 08:11:25,Social Media,Mobile,5,93,0
468,,2023-06-12 21:39:09,Email,Tablet,5,399,0
469,,2021-11-16 04:30:16,Email,Tablet,5,417,0
470,,2021-12-13 07:19:28,Paid Search,Tablet,4,68,0
471,12056,2022-03-27 23:29:05,Organic Search,Tablet,7,126,0
472,,2021-02-27 19:29:06,Organic Search,Desktop,9,173,0
473,10841,2021-02-02 10:48:56,Paid Search,Desktop,5,96,0
474,,2021-02-08 08:39:04,Organic Search,Mobile,1,202,0
475,,2023-12-29 11:55:45,Referral,Mobile,4,237,0
476,6195,2023-10-21 18:49:54,Email,Desktop,6,6,0
477,9025,2022-03-05 10:02:46,Email,Mobile,4,70,0
478,,2022-07-02 14:19:01,Email,Desktop,4,179,0
479,,2022-09-09 14:44:26,Organic Search,Tablet,5,154,0
480,,2022-10-08 15:40:37,Email,Desktop,6,91,0
481,,2021-03-19 11:16:15,Email,Mobile,3,69,0
482,,2021-08-15 21:35:18,Paid Search,Mobile,6,200,0
483,,2021-06-19 23:48:18,Direct,Desktop,6,392,0
484,,2022-02-15 22:08:54,Organic Search,Mobile,7,26,0
485,,2023-11-09 17:10:06,Paid Search,Mobile,6,118,0
486,,2021-12-20 10:55:34,Direct,Desktop,3,61,0
487,,2022-06-23 11:11:35,Paid Search,Desktop,9,55,0
488,12493,2021-08-01 08:21:29,Paid Search,Mobile,5,18,0
489,14208,2023-06-14 09:05:46,Direct,Mobile,4,557,0
490,,2021-01-05 21:17:51,Email,Desktop,5,99,0
491,6815,2022-10-07 09:30:15,Email,Tablet,3,713,0
492,,2021-06-15 04:46:38,Social Media,Mobile,8,105,0
493,,2021-06-29 12:18:42,Referral,Mobile,8,10,0
494,14916,2022-04-18 06:47:00,Email,Desktop,6,77,0
495,,2021-01-04 07:36:46,Paid Search,Desktop,8,338,0
496,8495,2022-02-26 20:00:34,Paid Search,Mobile,4,196,0
497,,2022-10-03 15:07:06,Direct,Desktop,6,538,0
498,5210,2023-05-17 02:33:04,Paid Search,Desktop,4,704,0
499,,2022-10-23 16:48:36,Paid Search,Desktop,4,308,0
500,,2023-11-08 21:08:49,Email,Desktop,2,74,1
501,,2023-09-22 20:16:08,Direct,Mobile,10,60,0
502,5340,2023-11-24 02:44:54,Referral,Desktop,3,154,0
503,,2021-04-24 09:37:39,Paid Search,Desktop,4,44,0
504,,2021-02-01 10:02:15,Organic Search,Tablet,4,228,0
505,,2022-07-05 16:01:55,Referral,Mobile,10,2,0
506,,2021-01-21 12:14:13,Social Media,Mobile,4,383,0
507,,2021-07-18 10:31:30,Direct,Mobile,5,77,0
508,,2023-01-14 16:59:57,Organic Search,Mobile,5,301,0
509,,2023-11-17 22:14:17,Organic Search,Desktop,5,507,0
510,,2021-09-16 13:10:08,Paid Search,Mobile,7,825,0
511,,2021-08-24 17:48:19,Email,Desktop,4,4,1
512,,2021-03-03 02:04:06,Organic Search,Desktop,3,187,0
513,,2021-02-28 00:37:51,Social Media,Tablet,5,451,0
514,,2022-11-11 16:42:46,Organic Search,Desktop,11,11,0
515,,2023-11-19 08:00:13,Email,Mobile,8,15,0
516,1153,2023-03-13 08:37:33,Paid Search,Tablet,3,521,0
517,9550,2022-01-04 21:58:03,Direct,Mobile,5,326,0
518,6211,2021-12-23 07:58:53,Paid Search,Mobile,6,48,0
519,,2023-02-11 10:21:10,Referral,Desktop,4,3,0
520,1457,2022-09-11 02:24:52,Direct,Mobile,6,69,0
521,,2022-10-14 22:25:41,Email,Desktop,1,111,0
522,,2022-08-31 06:24:00,Referral,Mobile,4,50,0
523,,2021-02-12 15:07:11,Email,Desktop,3,44,0
524,4268,2022-09-30 11:05:19,Social Media,Desktop,4,269,0
525,381,2023-10-05 15:49:45,Direct,Desktop,9,60,1
526,,2022-12-08 23:22:54,Paid Search,Mobile,4,70,0
527,,2021-02-12 00:49:36,Social Media,Desktop,3,9,0
528,,2022-12-03 08:53:51,Referral,Mobile,6,272,0
529,5736,2023-12-25 14:30:56,Direct,Desktop,3,376,0
530,,2022-03-03 19:31:10,Paid Search,Desktop,7,7,0
531,6810,2022-06-11 02:31:31,Email,Mobile,3,10,1
532,,2022-12-21 19:13:55,Email,Desktop,4,175,0
533,,2023-03-26 18:03:59,Paid Search,Desktop,5,51,0
534,,2022-01-29 21:33:11,Organic Search,Desktop,8,451,0
535,,2021-04-09 21:52:46,Direct,Tablet,9,208,0
536,,2022-11-17 09:23:34,Referral,Desktop,4,20,0
537,14962,2022-01-23 04:01:20,Email,Mobile,5,162,0
538,,2022-08-08 19:40:38,Social Media,Mobile,3,25,0
539,,2021-03-28 12:53:35,Email,Mobile,3,29,0
540,,2022-01-20 10:35:31,Email,Mobile,4,3,0
541,,2021-03-06 19:09:11,Paid Search,Mobile,6,254,0
542,,2022-06-10 21:08:37,Social Media,Mobile,6,14,0
543,,2021-11-13 11:38:28,Organic Search,Desktop,7,48,0
544,,2022-03-19 23:22:10,Organic Search,Tablet,4,35,0
545,,2022-05-17 09:49:21,Social Media,Mobile,5,34,0
546,,2022-12-17 21:52:53,Email,Mobile,3,57,0
547,,2021-12-31 14:47:43,Email,Desktop,7,489,1
548,12986,2021-06-13 14:05:14,Direct,Tablet,1,141,0
549,,2022-11-03 06:54:27,Email,Mobile,5,30,0
550,,2023-09-11 07:32:50,Email,Desktop,4,194,0
551,,2023-12-16 04:07:30,Organic Search,Tablet,2,144,0
552,,2021-08-18 04:15:21,Email,Desktop,4,274,0
553,,2022-06-04 03:33:52,Referral,Desktop,3,398,0
554,,2021-07-18 11:11:23,Paid Search,Desktop,7,12,0
555,,2022-01-09 00:15:55,Social Media,Mobile,3,278,0
556,,2023-10-07 04:10:55,Direct,Mobile,4,73,0
557,,2023-03-13 01:59:46,Referral,Desktop,6,484,0
558,,2021-06-26 22:02:42,Paid Search,Desktop,7,922,0
559,16103,2023-09-03 19:10:43,Organic Search,Tablet,4,86,0
560,,2021-11-17 00:52:27,Social Media,Desktop,7,324,0
561,,2021-11-28 19:02:33,Direct,Mobile,6,388,0
562,,2022-07-24 04:05:40,Direct,Mobile,6,132,0
563,,2021-04-27 23:05:02,Direct,Desktop,6,61,0
564,8153,2023-02-20 20:13:41,Referral,Desktop,5,133,0
565,7552,2022-09-27 17:57:45,Referral,Desktop,8,107,0
566,,2022-10-15 00:40:45,Paid Search,Mobile,4,215,0
567,,2021-11-22 05:10:15,Referral,Desktop,5,25,0
568,,2023-10-14 15:15:45,Direct,Mobile,2,44,0
569,,2023-09-08 20:25:54,Organic Search,Desktop,6,80,0
570,712,2023-10-13 14:18:02,Referral,Desktop,2,363,0
571,,2023-06-19 11:19:47,Email,Tablet,6,68,0
572,,2021-02-18 08:28:32,Paid Search,Desktop,5,859,0
573,,2022-07-27 00:16:41,Organic Search,Desktop,5,259,0
574,,2022-12-20 08:32:45,Organic Search,Desktop,5,51,0
575,10576,2023-11-23 08:19:50,Social Media,Tablet,6,406,0
576,,2022-11-08 23:57:09,Direct,Mobile,7,300,0
577,,2023-02-09 12:19:26,Organic Search,Mobile,8,198,0
578,,2022-06-06 06:34:47,Email,Mobile,6,121,0
579,,2022-11-12 03:11:43,Email,Mobile,3,178,1
580,,2021-11-11 19:23:33,Paid Search,Desktop,8,132,0
581,,2022-08-16 10:05:47,Paid Search,Desktop,3,23,0
582,12529,2023-07-06 01:59:21,Referral,Mobile,3,408,0
583,,2023-06-26 20:52:59,Direct,Desktop,9,250,0
584,,2023-06-07 00:27:13,Direct,Desktop,4,362,0
585,13022,2022-05-26 23:40:55,Organic Search,Mobile,6,228,1
586,,2022-03-11 08:52:48,Paid Search,Mobile,6,143,0
587,,2021-07-12 09:54:03,Direct,Desktop,7,230,0
588,,2023-07-17 02:40:43,Organic Search,Mobile,4,160,0
589,,2022-10-12 11:08:24,Referral,Desktop,5,30,0
590,6857,2023-01-15 10:07:31,Email,Tablet,6,167,0
591,,2021-02-17 20:39:52,Paid Search,Mobile,6,206,0
592,,2022-07-25 21:13:13,Paid Search,Mobile,4,61,0
593,,2021-12-16 09:43:30,Social Media,Desktop,7,30,0
594,1210,2022-07-24 13:12:47,Referral,Desktop,2,90,0
595,4134,2021-11-06 09:03:10,Social Media,Mobile,11,468,0
596,,2023-03-05 18:22:45,Referral,Mobile,6,532,0
597,,2021-02-12 00:05:36,Organic Search,Desktop,5,39,0
598,,2021-05-30 06:34:00,Paid Search,Mobile,5,3,0
599,,2021-01-16 01:36:04,Paid Search,Mobile,5,171,0
600,,2021-03-30 23:21:59,Direct,Tablet,7,14,0
601,,2022-06-02 03:23:00,Email,Desktop,5,255,0
602,,2023-05-17 02:17:09,Referral,Tablet,10,89,1
603,,2021-06-29 01:51:03,Social Media,Mobile,3,159,1
604,,2023-12-01 23:08:25,Paid Search,Desktop,4,462,0
605,,2023-12-16 07:17:25,Direct,Desktop,4,61,0
606,,2021-06-05 22:07:03,Organic Search,Tablet,6,230,0
607,,2022-07-08 18:58:55,Referral,Mobile,4,8,1
608,,2023-07-05 13:09:50,Referral,Mobile,8,61,0
609,,2022-07-08 19:57:23,Organic Search,Desktop,4,77,0
610,,2022-03-09 21:40:28,Social Media,Mobile,3,6,0
611,1329,2021-09-03 00:21:23,Paid Search,Mobile,3,305,0
612,3988,2021-09-04 01:24:22,Direct,Tablet,6,574,1
613,,2023-03-09 07:59:24,Referral,Mobile,5,216,0
614,,2021-09-08 09:53:51,Referral,Tablet,4,267,0
615,,2023-12-29 07:27:52,Referral,Mobile,5,71,0
616,,2021-12-18 21:23:17,Email,Desktop,7,113,0
617,,2022-10-14 22:58:37,Email,Desktop,4,588,0
618,,2022-01-04 06:04:07,Referral,Tablet,2,347,1
619,,2023-02-02 18:02:36,Referral,Mobile,4,67,0
620,,2023-06-11 19:55:54,Organic Search,Mobile,8,263,0
621,,2022-01-02 11:01:44,Paid Search,Mobile,2,92,0
622,,2023-08-08 18:04:23,Paid Search,Desktop,6,159,0
623,,2023-11-07 17:08:42,Direct,Mobile,4,109,0
624,15470,2023-09-21 10:33:26,Direct,Desktop,4,105,0
625,9260,2022-12-20 14:00:22,Organic Search,Desktop,3,39,0
626,,2022-10-15 15:21:33,Organic Search,Desktop,6,185,0
627,,2023-09-27 12:20:45,Direct,Mobile,5,77,0
628,,2021-12-29 08:17:40,Email,Desktop,5,15,0
629,,2023-06-03 00:24:33,Paid Search,Mobile,4,245,0
630,,2023-04-19 21:14:12,Referral,Mobile,1,885,0
631,19852,2023-12-02 18:22:54,Social Media,Desktop,4,33,0
632,,2022-07-27 08:08:48,Referral,Tablet,4,481,0
633,,2022-02-05 23:29:08,Referral,Desktop,6,221,0
634,,2023-03-17 03:09:40,Organic Search,Desktop,6,105,0
635,,2021-03-21 10:16:49,Email,Desktop,4,50,0
636,,2021-06-25 13:33:24,Email,Desktop,7,672,0
637,15990,2023-06-15 02:53:05,Paid Search,Desktop,3,508,0
638,19221,2021-06-12 13:55:31,Social Media,Desktop,2,453,0
639,14362,2021-12-08 19:37:30,Paid Search,Tablet,5,207,0
640,,2023-01-02 13:07:21,Referral,Mobile,4,416,1
641,2088,2021-07-20 00:01:18,Paid Search,Mobile,7,42,0
642,,2023-03-25 23:42:28,Social Media,Mobile,8,85,1
643,,2023-05-19 15:51:36,Direct,Desktop,7,128,0
644,1097,2023-11-15 18:24:08,Referral,Tablet,4,141,0
645,,2022-07-24 18:01:52,Organic Search,Desktop,2,213,0
646,,2021-06-20 20:56:58,Direct,Desktop,4,149,0
647,,2021-03-22 17:18:12,Email,Mobile,5,44,0
648,,2021-12-17 04:03:00,Paid Search,Mobile,8,156,0
649,5637,2023-11-10 05:46:01,Paid Search,Desktop,4,89,0
650,,2022-12-19 12:30:06,Organic Search,Tablet,6,142,0
651,2379,2021-04-10 20:26:31,Paid Search,Mobile,4,21,0
652,,2022-07-25 20:42:30,Social Media,Desktop,4,133,0
653,,2023-06-19 01:26:47,Social Media,Mobile,3,29,0
654,,2023-01-28 03:44:48,Paid Search,Mobile,3,62,1
655,,2023-01-14 15:28:44,Organic Search,Mobile,5,128,0
656,,2023-01-12 05:32:59,Organic Search,Mobile,8,189,0
657,,2022-03-21 19:36:46,Organic Search,Desktop,4,37,0
658,,2022-08-15 20:46:03,Paid Search,Desktop,7,330,0
659,,2021-07-19 16:33:15,Referral,Desktop,5,184,0
660,14101,2021-12-12 22:11:21,Paid Search,Mobile,4,174,0
661,,2022-06-11 02:33:07,Referral,Mobile,7,92,0
662,,2023-02-25 09:08:53,Organic Search,Mobile,4,119,0
663,,2023-10-31 13:31:03,Direct,Mobile,5,171,0
664,,2022-07-10 20:13:25,Organic Search,Desktop,4,12,0
665,19864,2021-03-11 21:30:00,Referral,Mobile,5,0,0
666,,2023-03-04 23:27:46,Organic Search,Mobile,6,9,0
667,11412,2022-03-02 19:11:39,Direct,Desktop,5,61,0
668,,2022-10-28 09:36:36,Paid Search,Mobile,4,265,0
669,13824,2022-05-28 15:19:32,Referral,Mobile,4,22,0
670,,2022-02-24 11:53:43,Referral,Desktop,4,190,0
671,,2022-07-22 07:49:03,Direct,Mobile,8,9,0
672,,2023-11-30 14:37:30,Direct,Mobile,7,179,0
673,,2021-11-06 00:41:55,Referral,Mobile,4,6,0
674,18514,2023-04-07 19:45:18,Paid Search,Mobile,8,171,0
675,9989,2021-01-02 20:09:14,Email,Tablet,4,119,0
676,660,2021-03-06 14:06:36,Paid Search,Mobile,6,99,0
677,12750,2022-08-08 01:25:17,Social Media,Desktop,3,52,0
678,4421,2023-11-03 07:59:56,Organic Search,Desktop,3,202,0
679,,2023-11-08 13:54:59,Paid Search,Desktop,3,610,0
680,11576,2023-02-08 13:34:06,Referral,Desktop,9,322,0
681,,2023-12-17 02:03:10,Direct,Mobile,4,229,0
682,13882,2023-04-11 01:55:16,Direct,Desktop,7,240,0
683,,2023-11-02 11:04:52,Paid Search,Mobile,6,148,0
684,,2022-05-11 01:19:29,Direct,Desktop,4,6,0
685,,2021-03-02 07:56:13,Organic Search,Mobile,7,21,0
686,,2022-06-16 00:02:24,Referral,Desktop,4,38,0
687,,2023-07-08 00:19:37,Paid Search,Desktop,4,100,0
688,,2021-12-12 04:39:29,Organic Search,Mobile,7,346,0
689,,2021-10-03 09:45:03,Organic Search,Mobile,3,174,0
690,,2021-05-21 00:00:36,Organic Search,Tablet,7,379,0
691,264,2022-05-30 21:30:05,Social Media,Desktop,5,262,0
692,,2022-10-25 17:03:46,Paid Search,Tablet,3,146,0
693,,2021-06-16 09:59:13,Organic Search,Desktop,6,131,0
694,,2022-09-11 04:15:05,Paid Search,Desktop,8,101,0
695,,2023-08-13 04:11:35,Direct,Desktop,5,298,0
696,,2022-10-14 19:24:44,Referral,Mobile,6,10,0
697,,2023-06-24 16:31:38,Organic Search,Desktop,7,175,0
698,,2021-06-26 12:18:52,Referral,Desktop,5,88,0
699,,2021-11-22 03:01:04,Social Media,Tablet,7,193,0
700,,2021-07-30 12:44:09,Social Media,Desktop,5,35,0
701,12567,2023-12-05 10:42:23,Direct,Mobile,6,119,0
702,,2023-01-29 14:48:53,Direct,Mobile,5,124,0
703,,2021-07-10 05:16:13,Referral,Mobile,8,228,0
704,,2023-11-11 06:47:00,Referral,Mobile,5,70,0
705,,2023-08-04 02:33:47,Direct,Desktop,5,270,0
706,,2021-05-09 20:29:03,Direct,Desktop,5,14,0
707,3473,2023-09-02 19:40:00,Social Media,Tablet,10,66,1
708,6668,2022-06-13 06:14:53,Email,Mobile,7,24,0
709,,2022-01-27 11:51:01,Social Media,Desktop,5,11,0
710,,2022-06-18 13:45:32,Direct,Mobile,6,135,0
711,,2022-02-10 19:44:09,Direct,Desktop,3,407,0
712,,2021-06-17 15:55:56,Email,Tablet,5,481,0
713,,2023-11-28 21:44:34,Direct,Mobile,5,47,0
714,,2021-05-19 14:16:44,Paid Search,Desktop,7,336,0
715,,2022-01-17 00:25:36,Referral,Mobile,8,4,0
716,,2021-10-20 15:10:27,Paid Search,Desktop,5,199,0
717,,2023-09-13 08:57:59,Direct,Desktop,5,454,0
718,,2023-04-01 04:31:56,Email,Mobile,4,26,0
719,,2021-12-12 15:25:00,Email,Mobile,7,134,0
720,,2022-10-01 13:34:57,Direct,Mobile,4,194,0
721,,2021-07-27 16:22:07,Social Media,Tablet,12,190,0
722,,2022-05-29 10:23:49,Email,Mobile,9,230,0
723,14449,2023-10-27 06:29:27,Direct,Mobile,5,457,0
724,,2022-09-07 13:30:56,Direct,Desktop,8,187,0
725,16896,2021-06-23 15:28:23,Social Media,Mobile,7,21,0
726,,2022-03-31 10:10:36,Referral,Mobile,7,214,0
727,,2022-01-30 19:14:19,Paid Search,Mobile,3,87,0
728,,2022-11-27 05:58:06,Referral,Mobile,9,154,0
729,,2023-12-27 18:41:09,Direct,Desktop,7,80,0
730,,2022-02-09 12:43:21,Referral,Mobile,7,46,0
731,,2022-01-27 20:29:10,Organic Search,Desktop,3,137,0
732,,2022-01-07 19:01:05,Social Media,Desktop,5,11,0
733,,2021-08-29 05:38:05,Direct,Desktop,6,255,0
734,,2023-04-28 08:04:19,Direct,Mobile,6,13,1
735,,2022-11-27 00:12:11,Social Media,Desktop,1,154,0
736,17906,2022-07-20 17:13:53,Organic Search,Mobile,3,82,0
737,,2023-06-14 12:01:39,Referral,Mobile,6,16,0
738,,2021-07-20 09:48:38,Referral,Tablet,6,246,0
739,,2022-08-11 11:33:47,Social Media,Desktop,6,265,0
740,,2023-03-31 00:22:57,Referral,Desktop,2,2,1
741,,2022-04-12 12:05:40,Organic Search,Mobile,6,459,1
742,,2023-03-01 00:33:20,Email,Desktop,2,64,0
743,19952,2022-08-22 04:58:53,Paid Search,Mobile,9,35,1
744,19255,2021-07-30 20:26:20,Email,Desktop,6,290,0
745,,2022-06-01 11:36:48,Social Media,Mobile,6,138,0
746,,2022-03-08 05:37:15,Email,Desktop,3,229,0
747,,2021-01-13 01:36:25,Organic Search,Desktop,2,32,0
748,,2021-12-13 10:12:59,Social Media,Mobile,6,149,0
749,,2022-08-19 17:35:06,Organic Search,Tablet,3,99,0
750,,2023-11-12 04:16:17,Social Media,Desktop,4,8,0
751,617,2023-08-15 08:40:16,Direct,Tablet,4,60,0
752,,2022-08-20 07:38:25,Direct,Desktop,6,127,0
753,,2023-09-30 06:06:44,Social Media,Desktop,4,36,0
754,,2022-04-27 20:35:18,Referral,Mobile,3,267,0
755,,2021-07-26 22:15:44,Direct,Desktop,5,310,0
756,,2023-11-23 21:24:18,Paid Search,Mobile,2,147,0
757,,2021-04-10 07:37:38,Email,Mobile,5,82,0
758,,2023-12-02 02:04:25,Email,Mobile,3,258,0
759,,2023-01-29 15:22:48,Email,Mobile,8,167,0
760,1386,2023-07-25 13:33:46,Direct,Mobile,3,84,1
761,,2023-07-23 18:49:42,Referral,Mobile,5,367,0
762,18575,2023-05-22 12:56:31,Email,Desktop,8,77,0
763,,2022-08-30 12:39:41,Social Media,Desktop,7,39,0
764,,2021-10-12 18:01:09,Direct,Tablet,6,46,0
765,,2023-04-08 04:58:23,Social Media,Mobile,9,13,0
766,10395,2022-01-28 02:41:54,Paid Search,Desktop,4,297,0
767,,2021-10-27 05:20:05,Direct,Desktop,5,115,0
768,10152,2021-06-22 22:23:22,Social Media,Mobile,6,60,0
769,,2021-12-27 08:31:11,Referral,Tablet,7,68,0
770,,2022-10-26 07:47:13,Email,Mobile,6,411,0
771,12229,2022-03-14 06:28:45,Paid Search,Mobile,6,152,0
772,,2021-02-18 10:19:37,Organic Search,Mobile,6,357,0
773,,2021-04-03 17:23:15,Direct,Mobile,6,9,0
774,,2021-10-14 15:34:55,Referral,Desktop,2,54,0
775,,2023-05-28 19:35:14,Direct,Mobile,7,208,0
776,,2022-09-16 19:07:51,Organic Search,Mobile,8,48,0
777,,2022-05-02 12:37:41,Direct,Tablet,2,6,0
778,,2022-05-15 18:38:43,Email,Tablet,2,392,0
779,328,2021-05-08 11:16:30,Paid Search,Mobile,7,7,0
780,,2021-04-25 21:42:09,Email,Mobile,7,236,0
781,,2022-01-08 00:08:54,Organic Search,Mobile,7,120,0
782,15500,2021-11-19 06:36:06,Paid Search,Mobile,7,314,0
783,,2021-11-14 09:11:25,Direct,Mobile,6,283,0
784,13509,2023-05-20 17:29:06,Direct,Mobile,4,47,0
785,,2023-11-02 03:12:27,Organic Search,Mobile,3,40,0
786,,2022-11-05 19:49:53,Paid Search,Tablet,5,276,0
787,5993,2023-05-25 02:00:13,Paid Search,Desktop,6,354,0
788,,2021-11-03 12:28:17,Paid Search,Mobile,4,68,0
789,12892,2021-06-08 03:38:59,Social Media,Desktop,5,374,0
790,,2021-11-19 15:34:48,Direct,Desktop,7,0,0
791,,2022-12-24 02:03:27,Referral,Desktop,8,44,0
792,,2022-01-13 04:03:51,Paid Search,Desktop,2,57,0
793,,2022-02-20 12:06:23,Paid Search,Mobile,2,148,0
794,,2022-12-07 20:04:16,Direct,Mobile,5,89,0
795,,2022-06-04 03:43:18,Direct,Mobile,1,61,0
796,10306,2021-12-31 23:55:38,Paid Search,Mobile,4,435,0
797,,2022-12-01 05:08:12,Organic Search,Mobile,5,27,0
798,,2023-08-01 07:55:03,Organic Search,Mobile,4,173,0
799,,2023-11-04 22:14:21,Paid Search,Desktop,4,62,0
800,,2021-05-24 08:07:14,Direct,Mobile,3,120,0
801,,2022-03-06 18:48:57,Paid Search,Desktop,6,44,0
802,,2023-02-08 17:30:04,Email,Mobile,6,507,0
803,6014,2023-05-03 11:34:44,Paid Search,Mobile,6,104,0
804,11777,2021-05-10 20:39:42,Paid Search,Mobile,3,67,0
805,,2021-11-24 12:38:39,Organic Search,Mobile,6,424,0
806,17404,2023-11-17 08:59:48,Direct,Mobile,5,91,0
807,,2021-11-30 22:56:16,Referral,Desktop,4,484,0
808,,2023-02-22 10:12:08,Direct,Desktop,6,9,0
809,,2023-07-01 21:24:07,Organic Search,Mobile,10,159,0
810,15779,2023-12-19 10:43:33,Social Media,Mobile,5,98,0
811,,2022-01-24 15:19:23,Organic Search,Mobile,2,213,0
812,,2021-04-11 00:14:05,Referral,Desktop,5,17,0
813,,2021-12-09 07:05:20,Direct,Mobile,8,80,1
814,9348,2022-12-07 04:46:53,Social Media,Mobile,8,330,0
815,,2023-02-24 16:57:10,Paid Search,Mobile,7,89,0
816,,2021-03-01 09:19:05,Direct,Mobile,1,181,0
817,,2021-07-11 21:16:20,Direct,Desktop,5,54,0
818,,2023-02-15 18:48:55,Paid Search,Desktop,5,55,0
819,,2021-11-10 16:56:39,Referral,Mobile,7,574,0
820,13265,2021-12-21 16:18:00,Social Media,Mobile,5,208,0
821,,2021-03-22 09:37:12,Direct,Mobile,6,108,0
822,,2022-03-16 01:54:26,Referral,Desktop,2,249,0
823,,2021-05-07 06:10:16,Organic Search,Mobile,6,52,1
824,9377,2021-09-22 21:38:02,Referral,Tablet,3,22,0
825,,2022-11-07 14:51:38,Social Media,Desktop,11,856,0
826,,2022-06-05 17:52:02,Email,Desktop,2,454,0
827,2348,2021-09-02 01:38:11,Organic Search,Desktop,5,120,0
828,10773,2022-05-07 07:28:23,Organic Search,Tablet,3,186,0
829,,2022-09-02 01:06:01,Email,Desktop,5,224,0
830,,2022-08-13 20:15:08,Referral,Mobile,4,24,0
831,,2021-02-15 14:49:43,Referral,Mobile,3,342,0
832,7849,2021-07-19 16:36:04,Email,Mobile,9,241,0
833,18249,2022-09-15 16:33:00,Paid Search,Mobile,3,133,0
834,18955,2023-11-26 02:04:35,Paid Search,Mobile,5,398,0
835,2209,2021-08-03 15:16:17,Direct,Desktop,3,122,0
836,,2022-07-31 08:17:31,Email,Desktop,4,38,0
837,,2021-09-17 02:57:18,Organic Search,Mobile,3,22,0
838,13769,2023-03-02 12:41:17,Email,Mobile,5,479,0
839,,2023-07-10 19:24:40,Social Media,Tablet,1,30,0
840,8693,2023-04-07 17:36:46,Direct,Desktop,8,179,0
841,16577,2021-01-06 02:06:56,Email,Mobile,3,135,0
842,,2021-10-27 22:32:05,Direct,Desktop,6,61,0
843,,2022-03-12 21:30:14,Referral,Mobile,4,258,0
844,,2023-11-05 03:45:29,Direct,Desktop,7,285,0
845,,2021-02-08 22:53:23,Organic Search,Mobile,1,406,0
846,,2021-12-19 07:44:54,Social Media,Mobile,4,203,0
847,,2021-05-20 23:17:50,Referral,Desktop,4,7,0
848,,2022-01-25 09:28:56,Direct,Mobile,4,195,0
849,,2022-07-18 12:08:00,Paid Search,Tablet,6,460,0
850,5954,2021-06-19 05:25:38,Referral,Tablet,4,135,0
851,,2021-12-30 16:32:44,Paid Search,Desktop,3,21,0
852,480,2023-11-09 21:09:10,Social Media,Desktop,8,35,0
853,,2022-04-04 00:58:42,Paid Search,Desktop,8,55,1
854,,2021-08-06 19:03:18,Referral,Mobile,7,114,0
855,,2021-02-20 07:25:13,Paid Search,Desktop,4,41,0
856,737,2022-07-04 14:32:53,Social Media,Desktop,4,78,0
857,9131,2022-01-22 12:42:45,Organic Search,Tablet,1,222,0
858,,2023-11-30 00:39:47,Organic Search,Tablet,6,79,0
859,,2021-07-23 16:33:55,Email,Mobile,3,6,1
860,,2022-09-16 19:51:23,Paid Search,Mobile,9,96,0
861,,2021-12-29 15:25:25,Organic Search,Desktop,8,16,0
862,,2021-09-07 17:42:03,Social Media,Mobile,4,69,0
863,7001,2021-08-07 20:35:28,Organic Search,Mobile,3,142,0
864,,2022-09-21 18:24:29,Social Media,Tablet,3,164,0
865,,2022-08-27 11:53:01,Paid Search,Tablet,7,10,0
