order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,total_amount,acquisition_channel,shipping_state,order_status
GA4-100194,USR-6796,2025-06-02,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Organic Search,NC,Completed
GA4-100195,USR-1341,2025-01-27,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,NY,Completed
GA4-100196,USR-7411,2025-08-25,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Direct,CA,Completed
GA4-100197,USR-3969,2025-07-09,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,FL,Completed
GA4-100198,USR-2386,2025-07-12,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Referral,IL,Completed
GA4-100199,USR-4850,2025-10-23,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,TX,Completed
GA4-100200,USR-2333,2025-04-08,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Display,IL,Completed
GA4-100201,USR-6408,2025-09-07,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,WA,Completed
GA4-100202,USR-4920,2025-12-31,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Direct,CO,Completed
GA4-100203,USR-3343,2025-01-17,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Referral,NC,Completed
GA4-100204,USR-5120,2025-02-08,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Referral,TX,Completed
GA4-100205,USR-4549,2025-04-12,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,CA,Completed
GA4-100206,USR-4004,2025-01-17,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,VA,Completed
GA4-100207,USR-1338,2025-09-21,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Referral,FL,Completed
GA4-100208,USR-6319,2025-01-25,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,NC,Completed
GA4-100209,USR-1488,2025-12-31,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Referral,MA,Completed
GA4-100210,USR-1400,2025-10-09,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,IL,Completed
GA4-100211,USR-5232,2026-01-06,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,3,65.0,195.0,Display,NY,Completed
GA4-100212,USR-4294,2026-01-07,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Direct,MA,Completed
GA4-100213,USR-6392,2025-01-14,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,NY,Completed
GA4-100214,USR-1130,2025-10-20,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,MA,Completed
GA4-100215,USR-4959,2025-01-04,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Direct,NC,Completed
GA4-100216,USR-2131,2025-11-07,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,MA,Completed
GA4-100217,USR-2804,2025-05-21,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Referral,MA,Completed
GA4-100218,USR-1813,2025-01-29,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,CO,Completed
GA4-100219,USR-1271,2025-08-24,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Organic Search,MA,Completed
GA4-100220,USR-5435,2025-03-06,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,NY,Completed
GA4-100221,USR-7467,2025-05-26,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,CO,Completed
GA4-100222,USR-5494,2025-11-01,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,NC,Completed
GA4-100223,USR-2828,2025-03-02,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,VA,Completed
GA4-100224,USR-6421,2025-12-10,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Social,VA,Completed
GA4-100225,USR-6429,2026-01-08,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,NY,Completed
GA4-100226,USR-1824,2025-08-06,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,FL,Completed
GA4-100227,USR-2796,2025-02-23,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Display,NC,Completed
GA4-100228,USR-6872,2025-03-02,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,CA,Completed
GA4-100229,USR-7359,2025-01-03,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,CO,Completed
GA4-100230,USR-3376,2025-03-09,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Paid Search,TX,Completed
GA4-100231,USR-3682,2025-01-29,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Paid Search,NC,Completed
GA4-100232,USR-5616,2025-02-09,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,VA,Completed
GA4-100233,USR-1974,2025-02-07,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,NY,Completed
GA4-100234,USR-5549,2025-02-06,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,3,22.0,66.0,Organic Search,TX,Completed
GA4-100235,USR-3745,2025-11-19,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,CA,Completed
GA4-100236,USR-2285,2025-08-04,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,CO,Completed
GA4-100237,USR-1362,2025-02-14,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Organic Search,FL,Completed
GA4-100238,USR-5795,2025-01-07,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Paid Search,TX,Completed
GA4-100239,USR-6150,2025-01-23,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,MA,Completed
GA4-100240,USR-4998,2025-03-23,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Referral,MA,Completed
GA4-100241,USR-2985,2025-08-12,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,NY,Completed
GA4-100242,USR-5795,2025-12-10,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,MA,Completed
GA4-100243,USR-5681,2025-08-21,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Direct,IL,Completed
GA4-100244,USR-6084,2025-10-05,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Referral,WA,Completed
GA4-100245,USR-5826,2025-07-11,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Referral,FL,Completed
GA4-100246,USR-3752,2025-01-22,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Paid Search,WA,Completed
GA4-100247,USR-1762,2025-08-15,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Organic Search,CA,Completed
GA4-100248,USR-7222,2025-02-27,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,WA,Completed
GA4-100249,USR-7096,2025-04-09,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,WA,Completed
GA4-100250,USR-2823,2025-05-10,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,CA,Completed
GA4-100251,USR-4453,2025-08-24,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Display,IL,Completed
GA4-100252,USR-5026,2025-03-25,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Direct,CA,Completed
GA4-100253,USR-5665,2026-01-15,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,CA,Completed
GA4-100254,USR-1792,2025-10-07,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Direct,VA,Completed
GA4-100255,USR-6179,2025-05-25,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Direct,NY,Completed
GA4-100256,USR-7131,2025-07-18,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,VA,Completed
GA4-100257,USR-4899,2026-01-13,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Direct,MA,Completed
GA4-100258,USR-4344,2025-08-24,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,CO,Completed
GA4-100259,USR-6109,2025-04-27,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Organic Search,CA,Completed
GA4-100260,USR-5167,2025-10-04,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,FL,Completed
GA4-100261,USR-2567,2025-01-11,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Referral,VA,Completed
GA4-100262,USR-1778,2025-08-02,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,CO,Completed
GA4-100263,USR-4117,2025-06-09,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Referral,NC,Completed
GA4-100264,USR-1935,2025-08-30,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,CA,Completed
GA4-100265,USR-7259,2025-06-03,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Social,NC,Completed
GA4-100266,USR-2709,2025-05-02,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Organic Search,CA,Completed
GA4-100267,USR-2895,2025-11-13,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Direct,CO,Completed
GA4-100268,USR-3270,2025-02-10,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Display,WA,Completed
GA4-100269,USR-6437,2025-04-21,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Direct,FL,Completed
GA4-100270,USR-4385,2025-01-22,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,NC,Completed
GA4-100271,USR-5109,2025-01-12,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Direct,TX,Completed
GA4-100272,USR-3169,2025-05-27,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Referral,MA,Completed
GA4-100273,USR-3356,2025-07-02,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,TX,Completed
GA4-100274,USR-1661,2025-02-06,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,3,65.0,195.0,Direct,NC,Completed
GA4-100275,USR-1754,2025-02-04,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,CA,Completed
GA4-100276,USR-6844,2025-06-08,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,WA,Completed
GA4-100277,USR-3779,2025-12-30,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,TX,Completed
GA4-100278,USR-5703,2025-04-15,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,WA,Completed
GA4-100279,USR-3625,2025-12-01,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Direct,TX,Completed
GA4-100280,USR-2394,2025-07-05,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,NY,Completed
GA4-100281,USR-4623,2025-01-21,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Referral,MA,Completed
GA4-100282,USR-4369,2025-01-14,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Paid Search,CO,Completed
GA4-100283,USR-3365,2025-11-12,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Referral,MA,Completed
GA4-100284,USR-5933,2025-05-25,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,3,6.5,19.5,Organic Search,IL,Completed
GA4-100285,USR-5356,2025-06-13,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,TX,Completed
GA4-100286,USR-1629,2025-09-27,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Referral,CO,Completed
GA4-100287,USR-2280,2025-05-13,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Display,CO,Completed
GA4-100288,USR-1575,2026-01-09,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,IL,Completed
GA4-100289,USR-3212,2025-11-01,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,FL,Completed
GA4-100290,USR-1619,2025-09-08,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,IL,Completed
GA4-100291,USR-2043,2025-10-09,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,IL,Completed
GA4-100292,USR-6178,2025-11-21,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,NC,Completed
GA4-100293,USR-1275,2025-06-30,GGOEAAEB099214,Chrome Dino Socks,Apparel,3,12.5,37.5,Organic Search,NY,Completed
GA4-100294,USR-5312,2025-11-02,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,NY,Completed
GA4-100295,USR-1918,2025-10-21,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,WA,Completed
GA4-100296,USR-6455,2025-08-22,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,MA,Completed
GA4-100297,USR-2799,2025-06-06,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Organic Search,NY,Completed
GA4-100298,USR-7454,2025-04-29,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,NY,Completed
GA4-100299,USR-4719,2025-10-30,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,2,65.0,130.0,Organic Search,CO,Completed
GA4-100300,USR-5909,2025-10-16,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,IL,Completed
GA4-100301,USR-2327,2025-03-10,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Direct,NY,Completed
GA4-100302,USR-1703,2025-03-04,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Social,CO,Completed
GA4-100303,USR-4828,2025-03-18,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Direct,FL,Completed
GA4-100304,USR-5589,2025-05-12,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Display,CO,Completed
GA4-100305,USR-1850,2025-12-31,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,CO,Completed
GA4-100306,USR-3772,2025-05-23,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,IL,Completed
GA4-100307,USR-4986,2025-11-12,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Direct,TX,Completed
GA4-100308,USR-7059,2025-04-12,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,NC,Completed
GA4-100309,USR-1961,2025-09-22,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Display,NY,Completed
GA4-100310,USR-3501,2025-04-27,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,IL,Completed
GA4-100311,USR-4022,2025-10-27,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Referral,FL,Completed
GA4-100312,USR-3545,2025-12-30,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,IL,Completed
GA4-100313,USR-6243,2025-10-08,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Organic Search,IL,Completed
GA4-100314,USR-1140,2025-10-02,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Direct,IL,Completed
GA4-100315,USR-4635,2025-01-27,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,NY,Completed
GA4-100316,USR-5097,2025-03-18,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Direct,MA,Completed
GA4-100317,USR-4179,2025-03-15,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Referral,VA,Completed
GA4-100318,USR-1444,2025-10-25,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,3,65.0,195.0,Direct,MA,Completed
GA4-100319,USR-2845,2025-06-21,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,MA,Completed
GA4-100320,USR-2300,2025-08-02,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Direct,VA,Completed
GA4-100321,USR-3425,2025-05-01,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,2,26.5,53.0,Organic Search,NC,Completed
GA4-100322,USR-5954,2025-10-20,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Paid Search,MA,Completed
GA4-100323,USR-4273,2025-12-11,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Organic Search,MA,Completed
GA4-100324,USR-7385,2025-03-10,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Paid Search,MA,Completed
GA4-100325,USR-1661,2025-10-20,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Direct,NC,Completed
GA4-100326,USR-1968,2025-03-19,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Social,TX,Completed
GA4-100327,USR-5358,2025-03-26,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Direct,MA,Completed
GA4-100328,USR-5008,2025-08-29,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Paid Search,WA,Completed
GA4-100329,USR-2241,2025-04-12,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,2,26.5,53.0,Referral,WA,Completed
GA4-100330,USR-5839,2025-08-17,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,CA,Completed
GA4-100331,USR-2914,2025-03-11,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Direct,NY,Completed
GA4-100332,USR-6051,2025-01-05,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Direct,TX,Completed
GA4-100333,USR-4061,2025-10-27,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Referral,MA,Completed
GA4-100334,USR-6291,2025-09-15,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Referral,WA,Completed
GA4-100335,USR-1661,2025-10-27,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,3,26.5,79.5,Organic Search,CO,Completed
GA4-100336,USR-5406,2025-07-27,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,CA,Completed
GA4-100337,USR-6519,2025-05-16,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,MA,Completed
GA4-100338,USR-5443,2025-04-25,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Referral,VA,Completed
GA4-100339,USR-1363,2025-11-17,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,FL,Completed
GA4-100340,USR-5551,2025-08-19,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,WA,Completed
GA4-100341,USR-3785,2025-05-22,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,NY,Completed
GA4-100342,USR-3408,2025-12-07,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Direct,TX,Completed
GA4-100343,USR-6299,2025-07-09,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Paid Search,FL,Completed
GA4-100344,USR-2442,2025-05-23,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,CA,Completed
GA4-100345,USR-5137,2025-06-15,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Referral,NC,Completed
GA4-100346,USR-6789,2025-05-14,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,CO,Completed
GA4-100347,USR-5494,2025-06-12,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,WA,Completed
GA4-100348,USR-7097,2025-09-13,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,2,26.5,53.0,Organic Search,FL,Completed
GA4-100349,USR-6408,2025-06-13,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Referral,WA,Completed
GA4-100350,USR-3946,2025-01-25,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Direct,WA,Completed
GA4-100351,USR-1536,2025-03-20,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Referral,WA,Completed
GA4-100352,USR-6777,2025-11-12,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,NY,Completed
GA4-100353,USR-6179,2025-05-31,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Direct,NY,Completed
GA4-100354,USR-7488,2025-05-10,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Referral,CO,Completed
GA4-100355,USR-6078,2025-03-24,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,TX,Completed
GA4-100356,USR-7406,2025-03-21,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Social,CA,Completed
GA4-100357,USR-3148,2025-12-25,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,FL,Completed
GA4-100358,USR-4302,2025-06-27,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Direct,TX,Completed
GA4-100359,USR-7298,2025-04-02,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Referral,FL,Completed
GA4-100360,USR-4716,2025-07-02,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,FL,Completed
GA4-100361,USR-3708,2025-05-18,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Direct,CA,Completed
GA4-100362,USR-4084,2025-08-01,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Social,NY,Completed
GA4-100363,USR-7116,2025-06-22,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,IL,Completed
GA4-100364,USR-3355,2025-09-13,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,NY,Completed
GA4-100365,USR-6683,2025-04-22,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,WA,Completed
GA4-100366,USR-7044,2025-02-11,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,3,22.0,66.0,Organic Search,CA,Completed
GA4-100367,USR-4191,2025-05-09,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,NC,Completed
GA4-100368,USR-1241,2025-11-10,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,NY,Completed
GA4-100369,USR-1775,2025-08-02,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Paid Search,MA,Completed
GA4-100370,USR-1855,2025-06-22,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Social,MA,Completed
GA4-100371,USR-3148,2025-01-08,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Referral,TX,Completed
GA4-100372,USR-1407,2025-06-01,GGOEGFKQ014499,Google Cloud White Tee,Apparel,3,24.99,74.97,Referral,NC,Completed
GA4-100373,USR-2950,2026-01-01,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Referral,MA,Completed
GA4-100374,USR-3546,2025-01-28,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,FL,Completed
GA4-100375,USR-4423,2025-01-08,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,CA,Completed
GA4-100376,USR-2246,2025-05-16,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,NY,Completed
GA4-100377,USR-1962,2025-02-18,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Referral,CO,Completed
