order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,total_amount,shipping_state,payment_method,acquisition_channel,order_status
OLIST-100161,CUST-BR-3937,2016-10-26,PRD-INFO-602,Computers & Tech Item,Computers & Tech,1,108.34,108.34,SP,boleto,Marketplace Direct,Completed
OLIST-100162,CUST-BR-7939,2016-10-27,PRD-RELO-729,Watches & Gifts Item,Watches & Gifts,1,189.82,189.82,SP,boleto,Marketplace Direct,Completed
OLIST-100163,CUST-BR-6229,2016-09-11,PRD-CAMA-151,"Bed, Bath & Table Item","Bed, Bath & Table",1,94.41,94.41,SP,credit_card,Marketplace Direct,Completed
OLIST-100164,CUST-BR-8222,2017-10-07,PRD-CAMA-887,"Bed, Bath & Table Item","Bed, Bath & Table",1,104.36,104.36,SP,credit_card,Marketplace Direct,Completed
OLIST-100165,CUST-BR-6934,2018-04-23,PRD-CAMA-821,"Bed, Bath & Table Item","Bed, Bath & Table",1,85.55,85.55,SP,credit_card,Marketplace Direct,Completed
OLIST-100166,CUST-BR-7613,2017-02-05,PRD-MOVE-695,Furniture & Decor Item,Furniture & Decor,1,106.89,106.89,SP,credit_card,Marketplace Direct,Completed
OLIST-100167,CUST-BR-7200,2016-12-23,PRD-ESPO-602,Sports & Leisure Item,Sports & Leisure,1,112.78,112.78,SP,credit_card,Marketplace Direct,Completed
OLIST-100168,CUST-BR-1831,2018-05-29,PRD-CAMA-951,"Bed, Bath & Table Item","Bed, Bath & Table",1,94.77,94.77,SP,voucher,Marketplace Direct,Completed
OLIST-100169,CUST-BR-2234,2017-05-28,PRD-INFO-717,Computers & Tech Item,Computers & Tech,1,99.49,99.49,SP,credit_card,Marketplace Direct,Completed
OLIST-100170,CUST-BR-6771,2017-02-26,PRD-RELO-756,Watches & Gifts Item,Watches & Gifts,1,114.0,114.0,SP,boleto,Marketplace Direct,Completed
OLIST-100171,CUST-BR-2885,2017-03-11,PRD-CAMA-344,"Bed, Bath & Table Item","Bed, Bath & Table",1,119.24,119.24,SC,boleto,Marketplace Direct,Completed
OLIST-100172,CUST-BR-7677,2018-07-03,PRD-BELE-565,Health & Beauty Item,Health & Beauty,1,169.83,169.83,RJ,credit_card,Marketplace Direct,Completed
OLIST-100173,CUST-BR-7450,2017-10-05,PRD-ESPO-185,Sports & Leisure Item,Sports & Leisure,1,123.51,123.51,SC,credit_card,Marketplace Direct,Completed
OLIST-100174,CUST-BR-3089,2017-01-01,PRD-MOVE-841,Furniture & Decor Item,Furniture & Decor,1,67.68,67.68,RS,credit_card,Marketplace Direct,Completed
OLIST-100175,CUST-BR-1122,2017-02-10,PRD-INFO-575,Computers & Tech Item,Computers & Tech,1,125.85,125.85,SP,credit_card,Marketplace Direct,Completed
OLIST-100176,CUST-BR-4127,2017-06-05,PRD-INFO-735,Computers & Tech Item,Computers & Tech,1,114.74,114.74,PE,boleto,Marketplace Direct,Completed
OLIST-100177,CUST-BR-1480,2016-10-29,PRD-CAMA-730,"Bed, Bath & Table Item","Bed, Bath & Table",1,81.72,81.72,MG,credit_card,Marketplace Direct,Completed
OLIST-100178,CUST-BR-3633,2017-10-01,PRD-INFO-780,Computers & Tech Item,Computers & Tech,1,142.35,142.35,SP,boleto,Marketplace Direct,Completed
OLIST-100179,CUST-BR-3253,2017-06-07,PRD-INFO-861,Computers & Tech Item,Computers & Tech,1,201.12,201.12,PR,credit_card,Marketplace Direct,Completed
OLIST-100180,CUST-BR-6679,2017-06-08,PRD-ESPO-167,Sports & Leisure Item,Sports & Leisure,1,110.09,110.09,PE,credit_card,Marketplace Direct,Completed
OLIST-100181,CUST-BR-2749,2018-04-23,PRD-RELO-271,Watches & Gifts Item,Watches & Gifts,1,184.32,184.32,BA,credit_card,Marketplace Direct,Completed
OLIST-100182,CUST-BR-8421,2018-05-20,PRD-BELE-514,Health & Beauty Item,Health & Beauty,1,91.11,91.11,RJ,credit_card,Marketplace Direct,Completed
OLIST-100183,CUST-BR-2330,2017-04-25,PRD-ESPO-324,Sports & Leisure Item,Sports & Leisure,1,81.86,81.86,RJ,credit_card,Marketplace Direct,Completed
OLIST-100184,CUST-BR-8380,2018-02-27,PRD-RELO-138,Watches & Gifts Item,Watches & Gifts,1,214.51,214.51,SP,credit_card,Marketplace Direct,Completed
OLIST-100185,CUST-BR-3427,2018-05-25,PRD-CAMA-908,"Bed, Bath & Table Item","Bed, Bath & Table",1,63.17,63.17,SP,credit_card,Marketplace Direct,Completed
OLIST-100186,CUST-BR-3654,2017-12-05,PRD-ESPO-611,Sports & Leisure Item,Sports & Leisure,1,155.22,155.22,SC,credit_card,Marketplace Direct,Completed
OLIST-100187,CUST-BR-1021,2016-09-12,PRD-MOVE-778,Furniture & Decor Item,Furniture & Decor,1,76.43,76.43,MG,credit_card,Marketplace Direct,Completed
OLIST-100188,CUST-BR-5306,2016-11-09,PRD-CAMA-436,"Bed, Bath & Table Item","Bed, Bath & Table",1,86.08,86.08,SP,credit_card,Marketplace Direct,Completed
OLIST-100189,CUST-BR-7746,2017-10-22,PRD-INFO-883,Computers & Tech Item,Computers & Tech,1,162.69,162.69,SP,credit_card,Marketplace Direct,Completed
OLIST-100190,CUST-BR-3913,2018-03-27,PRD-INFO-949,Computers & Tech Item,Computers & Tech,1,148.54,148.54,PE,credit_card,Marketplace Direct,Completed
OLIST-100191,CUST-BR-5917,2018-08-14,PRD-MOVE-583,Furniture & Decor Item,Furniture & Decor,1,80.7,80.7,PE,credit_card,Marketplace Direct,Completed
OLIST-100192,CUST-BR-1024,2017-02-17,PRD-MOVE-654,Furniture & Decor Item,Furniture & Decor,1,107.7,107.7,SP,boleto,Marketplace Direct,Completed
OLIST-100193,CUST-BR-7095,2017-07-20,PRD-ESPO-638,Sports & Leisure Item,Sports & Leisure,1,108.07,108.07,PR,credit_card,Marketplace Direct,Completed
OLIST-100194,CUST-BR-3496,2018-04-29,PRD-INFO-301,Computers & Tech Item,Computers & Tech,1,129.74,129.74,RJ,boleto,Marketplace Direct,Completed
OLIST-100195,CUST-BR-3024,2017-06-10,PRD-CAMA-992,"Bed, Bath & Table Item","Bed, Bath & Table",1,100.7,100.7,SC,credit_card,Marketplace Direct,Completed
OLIST-100196,CUST-BR-4094,2016-11-16,PRD-ESPO-797,Sports & Leisure Item,Sports & Leisure,1,135.17,135.17,PE,credit_card,Marketplace Direct,Completed
OLIST-100197,CUST-BR-2948,2018-08-26,PRD-RELO-669,Watches & Gifts Item,Watches & Gifts,1,151.71,151.71,SP,credit_card,Marketplace Direct,Completed
OLIST-100198,CUST-BR-1810,2017-09-26,PRD-RELO-964,Watches & Gifts Item,Watches & Gifts,1,153.68,153.68,SP,credit_card,Marketplace Direct,Completed
OLIST-100199,CUST-BR-2383,2017-09-11,PRD-CAMA-618,"Bed, Bath & Table Item","Bed, Bath & Table",1,113.54,113.54,SP,credit_card,Marketplace Direct,Completed
OLIST-100200,CUST-BR-6465,2017-09-09,PRD-CAMA-458,"Bed, Bath & Table Item","Bed, Bath & Table",1,79.07,79.07,PE,boleto,Marketplace Direct,Completed
OLIST-100201,CUST-BR-3905,2017-01-02,PRD-MOVE-384,Furniture & Decor Item,Furniture & Decor,1,84.08,84.08,RS,credit_card,Marketplace Direct,Completed
OLIST-100202,CUST-BR-4162,2017-02-18,PRD-BELE-320,Health & Beauty Item,Health & Beauty,1,158.24,158.24,SP,credit_card,Marketplace Direct,Completed
OLIST-100203,CUST-BR-3597,2017-04-20,PRD-BELE-599,Health & Beauty Item,Health & Beauty,1,94.3,94.3,SP,credit_card,Marketplace Direct,Completed
OLIST-100204,CUST-BR-5103,2017-04-06,PRD-INFO-171,Computers & Tech Item,Computers & Tech,1,127.69,127.69,RJ,debit_card,Marketplace Direct,Completed
OLIST-100205,CUST-BR-7838,2017-12-18,PRD-BELE-214,Health & Beauty Item,Health & Beauty,1,130.73,130.73,SP,credit_card,Marketplace Direct,Completed
OLIST-100206,CUST-BR-6377,2017-07-23,PRD-MOVE-556,Furniture & Decor Item,Furniture & Decor,1,79.36,79.36,SP,credit_card,Marketplace Direct,Completed
OLIST-100207,CUST-BR-6623,2018-01-19,PRD-INFO-131,Computers & Tech Item,Computers & Tech,1,221.68,221.68,MG,credit_card,Marketplace Direct,Completed
OLIST-100208,CUST-BR-6549,2016-10-25,PRD-ESPO-575,Sports & Leisure Item,Sports & Leisure,1,126.61,126.61,SP,voucher,Marketplace Direct,Completed
OLIST-100209,CUST-BR-3081,2017-11-15,PRD-BELE-683,Health & Beauty Item,Health & Beauty,1,123.06,123.06,SP,boleto,Marketplace Direct,Completed
OLIST-100210,CUST-BR-1946,2017-06-03,PRD-MOVE-500,Furniture & Decor Item,Furniture & Decor,1,68.22,68.22,SP,credit_card,Marketplace Direct,Completed
OLIST-100211,CUST-BR-5179,2018-06-23,PRD-INFO-547,Computers & Tech Item,Computers & Tech,1,168.95,168.95,RJ,credit_card,Marketplace Direct,Completed
OLIST-100212,CUST-BR-3798,2017-05-13,PRD-RELO-240,Watches & Gifts Item,Watches & Gifts,1,214.73,214.73,MG,debit_card,Marketplace Direct,Completed
OLIST-100213,CUST-BR-7519,2017-12-21,PRD-BELE-500,Health & Beauty Item,Health & Beauty,1,73.14,73.14,SP,boleto,Marketplace Direct,Completed
OLIST-100214,CUST-BR-5490,2017-11-03,PRD-INFO-967,Computers & Tech Item,Computers & Tech,1,173.66,173.66,BA,credit_card,Marketplace Direct,Completed
OLIST-100215,CUST-BR-3026,2017-06-20,PRD-ESPO-249,Sports & Leisure Item,Sports & Leisure,1,77.41,77.41,SP,credit_card,Marketplace Direct,Completed
OLIST-100216,CUST-BR-3355,2018-03-31,PRD-MOVE-625,Furniture & Decor Item,Furniture & Decor,1,129.27,129.27,BA,credit_card,Marketplace Direct,Completed
OLIST-100217,CUST-BR-3835,2017-03-31,PRD-ESPO-924,Sports & Leisure Item,Sports & Leisure,1,89.05,89.05,RJ,credit_card,Marketplace Direct,Completed
OLIST-100218,CUST-BR-2446,2017-05-17,PRD-CAMA-882,"Bed, Bath & Table Item","Bed, Bath & Table",1,87.05,87.05,RJ,credit_card,Marketplace Direct,Completed
OLIST-100219,CUST-BR-3356,2016-10-11,PRD-INFO-484,Computers & Tech Item,Computers & Tech,1,145.35,145.35,GO,debit_card,Marketplace Direct,Completed
OLIST-100220,CUST-BR-4914,2017-10-07,PRD-MOVE-867,Furniture & Decor Item,Furniture & Decor,1,69.62,69.62,MG,boleto,Marketplace Direct,Completed
OLIST-100221,CUST-BR-4707,2018-04-29,PRD-BELE-305,Health & Beauty Item,Health & Beauty,1,136.15,136.15,SP,credit_card,Marketplace Direct,Completed
OLIST-100222,CUST-BR-5381,2017-01-19,PRD-ESPO-211,Sports & Leisure Item,Sports & Leisure,1,86.42,86.42,SP,credit_card,Marketplace Direct,Completed
OLIST-100223,CUST-BR-5495,2018-05-08,PRD-RELO-543,Watches & Gifts Item,Watches & Gifts,1,184.41,184.41,RJ,credit_card,Marketplace Direct,Completed
OLIST-100224,CUST-BR-5535,2017-10-02,PRD-ESPO-337,Sports & Leisure Item,Sports & Leisure,1,72.33,72.33,RS,credit_card,Marketplace Direct,Completed
OLIST-100225,CUST-BR-5761,2017-08-12,PRD-INFO-174,Computers & Tech Item,Computers & Tech,1,172.28,172.28,SP,voucher,Marketplace Direct,Completed
OLIST-100226,CUST-BR-7074,2017-09-03,PRD-RELO-991,Watches & Gifts Item,Watches & Gifts,1,176.8,176.8,MG,credit_card,Marketplace Direct,Completed
OLIST-100227,CUST-BR-6714,2017-05-30,PRD-MOVE-965,Furniture & Decor Item,Furniture & Decor,1,54.41,54.41,SP,credit_card,Marketplace Direct,Completed
OLIST-100228,CUST-BR-3373,2018-02-28,PRD-BELE-763,Health & Beauty Item,Health & Beauty,1,77.92,77.92,PE,credit_card,Marketplace Direct,Completed
OLIST-100229,CUST-BR-5274,2017-05-29,PRD-ESPO-580,Sports & Leisure Item,Sports & Leisure,1,75.55,75.55,SP,credit_card,Marketplace Direct,Completed
OLIST-100230,CUST-BR-2528,2018-04-22,PRD-INFO-397,Computers & Tech Item,Computers & Tech,1,180.91,180.91,SP,credit_card,Marketplace Direct,Completed
OLIST-100231,CUST-BR-2152,2018-04-26,PRD-RELO-308,Watches & Gifts Item,Watches & Gifts,1,301.95,301.95,SP,credit_card,Marketplace Direct,Completed
OLIST-100232,CUST-BR-8417,2017-11-08,PRD-MOVE-254,Furniture & Decor Item,Furniture & Decor,1,54.15,54.15,SP,credit_card,Marketplace Direct,Completed
OLIST-100233,CUST-BR-8212,2018-04-10,PRD-ESPO-230,Sports & Leisure Item,Sports & Leisure,1,170.18,170.18,RS,credit_card,Marketplace Direct,Completed
OLIST-100234,CUST-BR-7883,2016-10-05,PRD-MOVE-777,Furniture & Decor Item,Furniture & Decor,1,58.52,58.52,SP,credit_card,Marketplace Direct,Completed
OLIST-100235,CUST-BR-3638,2017-06-30,PRD-BELE-306,Health & Beauty Item,Health & Beauty,1,155.82,155.82,PE,boleto,Marketplace Direct,Completed
OLIST-100236,CUST-BR-1103,2017-10-17,PRD-CAMA-652,"Bed, Bath & Table Item","Bed, Bath & Table",1,101.56,101.56,SP,credit_card,Marketplace Direct,Completed
OLIST-100237,CUST-BR-2245,2017-09-20,PRD-ESPO-702,Sports & Leisure Item,Sports & Leisure,1,117.79,117.79,SP,credit_card,Marketplace Direct,Completed
OLIST-100238,CUST-BR-6665,2018-01-17,PRD-CAMA-658,"Bed, Bath & Table Item","Bed, Bath & Table",1,92.88,92.88,SP,boleto,Marketplace Direct,Completed
OLIST-100239,CUST-BR-7267,2016-12-22,PRD-MOVE-550,Furniture & Decor Item,Furniture & Decor,1,77.03,77.03,SP,credit_card,Marketplace Direct,Completed
OLIST-100240,CUST-BR-3785,2018-02-13,PRD-INFO-952,Computers & Tech Item,Computers & Tech,1,107.97,107.97,RJ,credit_card,Marketplace Direct,Completed
OLIST-100241,CUST-BR-1534,2017-09-09,PRD-MOVE-397,Furniture & Decor Item,Furniture & Decor,1,51.88,51.88,SP,credit_card,Marketplace Direct,Completed
OLIST-100242,CUST-BR-5910,2017-11-29,PRD-MOVE-421,Furniture & Decor Item,Furniture & Decor,1,74.12,74.12,GO,credit_card,Marketplace Direct,Completed
OLIST-100243,CUST-BR-1423,2016-10-26,PRD-CAMA-187,"Bed, Bath & Table Item","Bed, Bath & Table",1,83.43,83.43,SP,credit_card,Marketplace Direct,Completed
OLIST-100244,CUST-BR-2287,2017-02-21,PRD-BELE-191,Health & Beauty Item,Health & Beauty,1,106.44,106.44,RJ,credit_card,Marketplace Direct,Completed
OLIST-100245,CUST-BR-4450,2017-08-01,PRD-RELO-470,Watches & Gifts Item,Watches & Gifts,1,238.93,238.93,RJ,credit_card,Marketplace Direct,Completed
OLIST-100246,CUST-BR-3970,2018-01-27,PRD-CAMA-139,"Bed, Bath & Table Item","Bed, Bath & Table",1,125.62,125.62,PE,boleto,Marketplace Direct,Completed
OLIST-100247,CUST-BR-2180,2017-07-31,PRD-RELO-810,Watches & Gifts Item,Watches & Gifts,1,167.52,167.52,SP,credit_card,Marketplace Direct,Completed
OLIST-100248,CUST-BR-2793,2017-03-16,PRD-MOVE-337,Furniture & Decor Item,Furniture & Decor,1,70.79,70.79,BA,boleto,Marketplace Direct,Completed
OLIST-100249,CUST-BR-3305,2017-04-28,PRD-CAMA-583,"Bed, Bath & Table Item","Bed, Bath & Table",1,99.64,99.64,PE,credit_card,Marketplace Direct,Completed
OLIST-100250,CUST-BR-7509,2017-05-28,PRD-CAMA-522,"Bed, Bath & Table Item","Bed, Bath & Table",1,105.97,105.97,GO,credit_card,Marketplace Direct,Completed
OLIST-100251,CUST-BR-5216,2017-11-12,PRD-BELE-582,Health & Beauty Item,Health & Beauty,1,141.9,141.9,RJ,voucher,Marketplace Direct,Completed
OLIST-100252,CUST-BR-2654,2016-09-04,PRD-BELE-538,Health & Beauty Item,Health & Beauty,1,166.1,166.1,SP,voucher,Marketplace Direct,Completed
OLIST-100253,CUST-BR-3412,2017-06-06,PRD-INFO-804,Computers & Tech Item,Computers & Tech,1,160.47,160.47,MG,credit_card,Marketplace Direct,Completed
OLIST-100254,CUST-BR-1960,2017-12-15,PRD-BELE-679,Health & Beauty Item,Health & Beauty,1,114.79,114.79,PR,credit_card,Marketplace Direct,Completed
OLIST-100255,CUST-BR-1888,2017-04-23,PRD-BELE-174,Health & Beauty Item,Health & Beauty,1,94.88,94.88,RJ,credit_card,Marketplace Direct,Completed
OLIST-100256,CUST-BR-6634,2018-07-06,PRD-BELE-486,Health & Beauty Item,Health & Beauty,1,111.5,111.5,DF,credit_card,Marketplace Direct,Completed
OLIST-100257,CUST-BR-2075,2016-09-20,PRD-RELO-672,Watches & Gifts Item,Watches & Gifts,1,223.07,223.07,PE,credit_card,Marketplace Direct,Completed
OLIST-100258,CUST-BR-7503,2018-04-29,PRD-ESPO-296,Sports & Leisure Item,Sports & Leisure,1,131.14,131.14,PR,credit_card,Marketplace Direct,Completed
OLIST-100259,CUST-BR-6218,2018-04-29,PRD-MOVE-502,Furniture & Decor Item,Furniture & Decor,1,77.24,77.24,RJ,boleto,Marketplace Direct,Completed
OLIST-100260,CUST-BR-6214,2017-02-25,PRD-BELE-308,Health & Beauty Item,Health & Beauty,1,149.48,149.48,RS,credit_card,Marketplace Direct,Completed
OLIST-100261,CUST-BR-2658,2017-05-13,PRD-CAMA-661,"Bed, Bath & Table Item","Bed, Bath & Table",1,112.55,112.55,SP,credit_card,Marketplace Direct,Completed
OLIST-100262,CUST-BR-4146,2018-06-09,PRD-BELE-376,Health & Beauty Item,Health & Beauty,1,140.19,140.19,RJ,credit_card,Marketplace Direct,Completed
OLIST-100263,CUST-BR-7797,2016-11-06,PRD-BELE-210,Health & Beauty Item,Health & Beauty,1,132.72,132.72,SC,credit_card,Marketplace Direct,Completed
OLIST-100264,CUST-BR-1441,2016-10-27,PRD-BELE-795,Health & Beauty Item,Health & Beauty,1,164.59,164.59,RJ,credit_card,Marketplace Direct,Completed
OLIST-100265,CUST-BR-2652,2017-11-30,PRD-BELE-574,Health & Beauty Item,Health & Beauty,1,167.83,167.83,MG,credit_card,Marketplace Direct,Completed
OLIST-100266,CUST-BR-7523,2018-02-06,PRD-CAMA-825,"Bed, Bath & Table Item","Bed, Bath & Table",1,70.18,70.18,SP,credit_card,Marketplace Direct,Completed
OLIST-100267,CUST-BR-2833,2017-02-27,PRD-INFO-461,Computers & Tech Item,Computers & Tech,1,115.28,115.28,SP,boleto,Marketplace Direct,Completed
OLIST-100268,CUST-BR-6623,2016-10-13,PRD-MOVE-129,Furniture & Decor Item,Furniture & Decor,1,61.29,61.29,SP,credit_card,Marketplace Direct,Completed
OLIST-100269,CUST-BR-1445,2017-04-28,PRD-RELO-772,Watches & Gifts Item,Watches & Gifts,1,213.95,213.95,SP,boleto,Marketplace Direct,Completed
OLIST-100270,CUST-BR-5910,2017-01-31,PRD-RELO-225,Watches & Gifts Item,Watches & Gifts,1,264.55,264.55,RJ,credit_card,Marketplace Direct,Completed
OLIST-100271,CUST-BR-7250,2018-02-03,PRD-BELE-169,Health & Beauty Item,Health & Beauty,1,129.32,129.32,DF,credit_card,Marketplace Direct,Completed
OLIST-100272,CUST-BR-6736,2017-01-09,PRD-INFO-943,Computers & Tech Item,Computers & Tech,1,147.31,147.31,PE,boleto,Marketplace Direct,Completed
OLIST-100273,CUST-BR-4528,2018-03-12,PRD-RELO-438,Watches & Gifts Item,Watches & Gifts,1,171.13,171.13,BA,credit_card,Marketplace Direct,Completed
OLIST-100274,CUST-BR-3640,2018-03-22,PRD-BELE-916,Health & Beauty Item,Health & Beauty,1,65.21,65.21,MG,credit_card,Marketplace Direct,Completed
OLIST-100275,CUST-BR-4187,2017-07-06,PRD-RELO-638,Watches & Gifts Item,Watches & Gifts,1,206.67,206.67,PE,credit_card,Marketplace Direct,Completed
OLIST-100276,CUST-BR-1781,2018-04-28,PRD-RELO-433,Watches & Gifts Item,Watches & Gifts,1,227.85,227.85,GO,credit_card,Marketplace Direct,Completed
OLIST-100277,CUST-BR-6162,2018-03-05,PRD-CAMA-753,"Bed, Bath & Table Item","Bed, Bath & Table",1,121.91,121.91,RJ,boleto,Marketplace Direct,Completed
OLIST-100278,CUST-BR-3816,2018-04-28,PRD-MOVE-961,Furniture & Decor Item,Furniture & Decor,1,87.14,87.14,PR,credit_card,Marketplace Direct,Completed
OLIST-100279,CUST-BR-2468,2018-08-22,PRD-INFO-932,Computers & Tech Item,Computers & Tech,1,132.06,132.06,DF,boleto,Marketplace Direct,Completed
OLIST-100280,CUST-BR-2767,2017-01-31,PRD-BELE-735,Health & Beauty Item,Health & Beauty,1,159.75,159.75,RS,credit_card,Marketplace Direct,Completed
OLIST-100281,CUST-BR-5165,2016-10-14,PRD-CAMA-809,"Bed, Bath & Table Item","Bed, Bath & Table",1,100.17,100.17,PR,credit_card,Marketplace Direct,Completed
OLIST-100282,CUST-BR-2321,2018-07-25,PRD-INFO-138,Computers & Tech Item,Computers & Tech,1,190.25,190.25,RJ,credit_card,Marketplace Direct,Completed
OLIST-100283,CUST-BR-3784,2016-12-17,PRD-RELO-336,Watches & Gifts Item,Watches & Gifts,1,171.59,171.59,MG,voucher,Marketplace Direct,Completed
OLIST-100284,CUST-BR-3175,2016-09-29,PRD-RELO-478,Watches & Gifts Item,Watches & Gifts,1,196.72,196.72,SP,credit_card,Marketplace Direct,Completed
OLIST-100285,CUST-BR-4328,2018-05-23,PRD-CAMA-577,"Bed, Bath & Table Item","Bed, Bath & Table",1,125.37,125.37,SP,credit_card,Marketplace Direct,Completed
OLIST-100286,CUST-BR-4155,2018-04-24,PRD-ESPO-211,Sports & Leisure Item,Sports & Leisure,1,102.68,102.68,MG,debit_card,Marketplace Direct,Completed
OLIST-100287,CUST-BR-1012,2017-09-25,PRD-MOVE-508,Furniture & Decor Item,Furniture & Decor,1,81.19,81.19,SP,boleto,Marketplace Direct,Completed
OLIST-100288,CUST-BR-8225,2016-10-13,PRD-CAMA-938,"Bed, Bath & Table Item","Bed, Bath & Table",1,116.52,116.52,MG,credit_card,Marketplace Direct,Completed
OLIST-100289,CUST-BR-1728,2017-11-05,PRD-INFO-448,Computers & Tech Item,Computers & Tech,1,104.31,104.31,SP,credit_card,Marketplace Direct,Completed
OLIST-100290,CUST-BR-6894,2017-05-01,PRD-ESPO-750,Sports & Leisure Item,Sports & Leisure,1,132.35,132.35,MG,credit_card,Marketplace Direct,Completed
OLIST-100291,CUST-BR-1747,2016-09-06,PRD-INFO-321,Computers & Tech Item,Computers & Tech,1,123.83,123.83,SP,credit_card,Marketplace Direct,Completed
OLIST-100292,CUST-BR-7631,2017-04-09,PRD-RELO-175,Watches & Gifts Item,Watches & Gifts,1,227.46,227.46,RJ,credit_card,Marketplace Direct,Completed
OLIST-100293,CUST-BR-1225,2017-11-03,PRD-INFO-887,Computers & Tech Item,Computers & Tech,1,156.58,156.58,SP,credit_card,Marketplace Direct,Completed
OLIST-100294,CUST-BR-1260,2018-07-22,PRD-INFO-209,Computers & Tech Item,Computers & Tech,1,153.61,153.61,SP,boleto,Marketplace Direct,Completed
OLIST-100295,CUST-BR-1060,2017-01-13,PRD-INFO-112,Computers & Tech Item,Computers & Tech,1,143.7,143.7,SP,boleto,Marketplace Direct,Completed
OLIST-100296,CUST-BR-1306,2016-10-20,PRD-ESPO-216,Sports & Leisure Item,Sports & Leisure,1,106.2,106.2,SP,credit_card,Marketplace Direct,Completed
OLIST-100297,CUST-BR-6130,2017-03-23,PRD-BELE-343,Health & Beauty Item,Health & Beauty,1,158.61,158.61,SP,credit_card,Marketplace Direct,Completed
OLIST-100298,CUST-BR-1898,2018-05-03,PRD-BELE-782,Health & Beauty Item,Health & Beauty,1,131.62,131.62,SP,credit_card,Marketplace Direct,Completed
OLIST-100299,CUST-BR-4739,2018-04-13,PRD-BELE-337,Health & Beauty Item,Health & Beauty,1,88.13,88.13,PE,credit_card,Marketplace Direct,Completed
OLIST-100300,CUST-BR-7388,2017-05-11,PRD-ESPO-476,Sports & Leisure Item,Sports & Leisure,1,137.63,137.63,SP,credit_card,Marketplace Direct,Completed
OLIST-100301,CUST-BR-2736,2016-11-14,PRD-MOVE-609,Furniture & Decor Item,Furniture & Decor,1,103.7,103.7,RS,boleto,Marketplace Direct,Completed
OLIST-100302,CUST-BR-5551,2016-12-02,PRD-INFO-801,Computers & Tech Item,Computers & Tech,1,115.62,115.62,RS,boleto,Marketplace Direct,Completed
OLIST-100303,CUST-BR-6103,2017-10-16,PRD-ESPO-244,Sports & Leisure Item,Sports & Leisure,1,140.19,140.19,SP,boleto,Marketplace Direct,Completed
OLIST-100304,CUST-BR-1240,2016-12-08,PRD-BELE-314,Health & Beauty Item,Health & Beauty,1,164.25,164.25,SP,credit_card,Marketplace Direct,Completed
